protocol,direction,train_frac,rep,model,n_train_sessions,n_test_sessions,n_train,n_test,train_prevalence,test_prevalence,f1_macro,recall,fpr,precision,pr_auc,brier,ece,alerts_per_hour,false_alerts_per_hour,ppv_deploy
temporal,reverse,0.4,0,rf,18,12,1767,1041,0.9173740803621958,0.505283381364073,0.3356732610082961,1.0,1.0,0.505283381364073,0.6253556267761768,0.3302280205931831,0.2954154127559981,240480.9619238477,240000.0,0.002
temporal,reverse,0.4,0,xgboost,18,12,1767,1041,0.9173740803621958,0.505283381364073,0.42004076940169455,0.8669201520912547,0.8718446601941747,0.5038674033149171,0.5685554124492058,0.3689122200012207,0.3216920297800435,209659.6740307741,209242.71844660194,0.0019887257103669126
temporal,reverse,0.4,0,hgb,18,12,1767,1041,0.9173740803621958,0.505283381364073,0.4948442466418164,0.94106463878327,0.8116504854368932,0.5421686746987951,0.6289161102885732,0.3862865917469028,0.3771343122572951,195248.7327639886,194796.11650485438,0.002318152096184657
temporal,reverse,0.4,0,mlp,18,12,1767,1041,0.9173740803621958,0.505283381364073,0.5059617891477921,0.8498098859315589,0.7514563106796116,0.5359712230215827,0.6483814643720072,0.26910659670829773,0.1593941048245723,180758.2407607492,180349.5145631068,0.0022611760101351134
temporal,reverse,0.4,0,stratified,18,12,1767,1041,0.9173740803621958,0.505283381364073,0.39365448475326714,0.9049429657794676,0.916504854368932,0.5021097046413502,0.5024113849381869,0.5014409221902018,0.5014409221902016,220396.4081583374,219961.16504854368,0.0019748194329965857
temporal,reverse,0.4,0,majority,18,12,1767,1041,0.9173740803621958,0.505283381364073,0.3356732610082961,1.0,1.0,0.505283381364073,0.505283381364073,0.494716618635927,0.494716618635927,240480.9619238477,240000.0,0.002
random_sessions,n/a,0.4,0,logreg,12,18,957,1851,0.6624869383490073,0.8173960021609941,0.6676142817272557,0.8235294117647058,0.4378698224852071,0.8938307030129125,0.9029381507165942,0.20287901088125862,0.1919572749133019,105484.84368667722,105088.75739644971,0.0037549118563801756
random_sessions,n/a,0.4,0,tree,12,18,957,1851,0.6624869383490073,0.8173960021609941,0.7306265007640254,0.9140779907468606,0.46745562130177515,0.8974691758598313,0.8905891278883517,0.15559157212317667,0.14046461372231228,112628.98582140247,112189.34911242603,0.003903406443467268
random_sessions,n/a,0.4,0,rf,12,18,957,1851,0.6624869383490073,0.8173960021609941,0.7540146822971845,0.9411764705882353,0.47337278106508873,0.898989898989899,0.950719854232511,0.09535950491526826,0.048622829974218934,114062.1375015956,113609.4674556213,0.003968626714258877
random_sessions,n/a,0.4,0,xgboost,12,18,957,1851,0.6624869383490073,0.8173960021609941,0.8041388434166621,0.9755452742894911,0.4437869822485207,0.9077490774907749,0.9115133394792767,0.09325055778026581,0.08066538302036029,106978.07587156777,106508.87573964497,0.004385946635328329
random_sessions,n/a,0.4,0,hgb,12,18,957,1851,0.6624869383490073,0.8173960021609941,0.8108471955640861,0.9722405816259088,0.42011834319526625,0.911965282083075,0.924414032115296,0.09505614752255412,0.08851556177900527,101296.0130674455,100828.4023668639,0.004616279421286326
random_sessions,n/a,0.4,0,mlp,12,18,957,1851,0.6624869383490073,0.8173960021609941,0.7263431559891381,0.9107732980832782,0.47041420118343197,0.896551724137931,0.9435159802198139,0.12222544103860855,0.11467808327144027,113337.4555616589,112899.40828402367,0.003864982458485963
random_sessions,n/a,0.4,0,stratified,12,18,957,1851,0.6624869383490073,0.8173960021609941,0.4981263677025538,0.6649041639127561,0.6272189349112426,0.825944170771757,0.8230797150641187,0.38843868179362506,0.3646677471636953,150852.33796454803,150532.54437869822,0.002119911366073608
random_sessions,n/a,0.4,0,majority,12,18,957,1851,0.6624869383490073,0.8173960021609941,0.44976218787158145,1.0,1.0,0.8173960021609941,0.8173960021609941,0.18260399783900594,0.18260399783900594,240480.9619238477,240000.0,0.002
random_sessions,n/a,0.4,1,logreg,12,18,860,1948,0.7127906976744186,0.7874743326488707,0.7400540459654774,0.8298565840938722,0.28502415458937197,0.9151689432063264,0.9021492133804153,0.17009565447379693,0.18932361744886889,68804.92652065275,68405.79710144928,0.00580088431725396
random_sessions,n/a,0.4,1,tree,12,18,860,1948,0.7127906976744186,0.7874743326488707,0.849331079714882,0.9348109517601043,0.23429951690821257,0.9366427171783148,0.9269185721633576,0.10112936344969199,0.09086242299794663,56681.49253176345,56231.884057971016,0.007932191862105276
random_sessions,n/a,0.4,1,rf,12,18,860,1948,0.7127906976744186,0.7874743326488707,0.7914123567833815,0.9028683181225554,0.30917874396135264,0.9153998678122934,0.9438891904018528,0.10192667076096147,0.10978495959344332,74637.14383398999,74202.89855072464,0.00581808548611155
random_sessions,n/a,0.4,1,xgboost,12,18,860,1948,0.7127906976744186,0.7874743326488707,0.7986175396717243,0.9119947848761408,0.3115942028985507,0.9155759162303665,0.9092529607847704,0.1145683154463768,0.12309020787539092,75221.24346192527,74782.60869565218,0.0058312618362273885
random_sessions,n/a,0.4,1,hgb,12,18,860,1948,0.7127906976744186,0.7874743326488707,0.824418145764413,0.9387222946544981,0.30917874396135264,0.9183673469387755,0.909061165647032,0.1043031704412042,0.10977940215437629,74654.3882315204,74202.89855072464,0.006047731305433479
random_sessions,n/a,0.4,1,mlp,12,18,860,1948,0.7127906976744186,0.7874743326488707,0.7780368429237543,0.8767926988265972,0.28502415458937197,0.9193438140806562,0.9169389673663488,0.13072644174098969,0.1491623596809294,68827.50100469253,68405.79710144928,0.006126968102684742
random_sessions,n/a,0.4,1,stratified,12,18,860,1948,0.7127906976744186,0.7874743326488707,0.49928331008134547,0.7066492829204694,0.6980676328502415,0.7895120174799709,0.7889142611735855,0.37936344969199176,0.3690965092402464,167876.10328265702,167536.23188405798,0.002024537095829379
random_sessions,n/a,0.4,1,majority,12,18,860,1948,0.7127906976744186,0.7874743326488707,0.44055140723721997,1.0,1.0,0.7874743326488707,0.7874743326488707,0.21252566735112938,0.21252566735112935,240480.9619238477,240000.0,0.002
random_sessions,n/a,0.4,2,logreg,12,18,1298,1510,0.911402157164869,0.6384105960264901,0.8433018867924529,0.9968879668049793,0.35714285714285715,0.8313148788927336,0.8981585224264781,0.1251066726019341,0.1283403059605704,86193.75086866085,85714.28571428571,0.005562644037915617
random_sessions,n/a,0.4,2,tree,12,18,1298,1510,0.911402157164869,0.6384105960264901,0.8158788340101317,0.9854771784232366,0.3974358974358974,0.8140531276778064,0.8115023025293432,0.15298013245033112,0.15298013245033112,95858.59238425782,95384.61538461538,0.004944543706029595
random_sessions,n/a,0.4,2,rf,12,18,1298,1510,0.911402157164869,0.6384105960264901,0.7931776622489344,1.0,0.4597069597069597,0.7934156378600823,0.9055056851414005,0.145634081601625,0.18131638967285424,110810.63225351802,110329.67032967032,0.004340395087245121
random_sessions,n/a,0.4,2,xgboost,12,18,1298,1510,0.911402157164869,0.6384105960264901,0.831820060502761,0.995850622406639,0.3791208791208791,0.8226221079691517,0.9054226229194379,0.13017721474170685,0.13393590792239524,91467.97722022861,90989.01098901099,0.005236436245489598
random_sessions,n/a,0.4,2,hgb,12,18,1298,1510,0.911402157164869,0.6384105960264901,0.8198552443560654,1.0,0.4084249084249084,0.8121314237573716,0.877249859332327,0.14544769877750566,0.1523146722366193,98502.93994582572,98021.97802197802,0.004882716435795856
random_sessions,n/a,0.4,2,mlp,12,18,1298,1510,0.911402157164869,0.6384105960264901,0.7621250209485504,1.0,0.5164835164835165,0.7736757624398074,0.9098310112283413,0.16418515145778656,0.20233859877465973,124437.00587989167,123956.04395604397,0.003865103635745837
random_sessions,n/a,0.4,2,stratified,12,18,1298,1510,0.911402157164869,0.6384105960264901,0.4450922808061788,0.9045643153526971,0.9102564102564102,0.6369612856099343,0.6370996015418048,0.39006622516556294,0.37682119205298026,218896.5994548945,218461.53846153847,0.0019875182823278835
random_sessions,n/a,0.4,2,majority,12,18,1298,1510,0.911402157164869,0.6384105960264901,0.3896523848019402,1.0,1.0,0.6384105960264901,0.6384105960264901,0.3615894039735099,0.36158940397350997,240480.9619238477,240000.0,0.002
random_sessions,n/a,0.4,3,logreg,12,18,1132,1676,0.6969964664310954,0.8102625298329356,0.6172744979515078,0.5640648011782032,0.009433962264150943,0.9960988296488946,0.9844973790030199,0.25321877534487985,0.3362261212782747,2535.444635345663,2264.1509433962265,0.10700044014664527
random_sessions,n/a,0.4,3,tree,12,18,1132,1676,0.6969964664310954,0.8102625298329356,0.7315645767339696,0.7245949926362297,0.012578616352201259,0.9959514170040485,0.9448117676653178,0.22553699284009546,0.22553699284009548,3367.37052619703,3018.867924528302,0.10349398706126714
random_sessions,n/a,0.4,3,rf,12,18,1132,1676,0.6969964664310954,0.8102625298329356,0.7970313494129215,0.8026509572901326,0.0,1.0,0.9969709932933478,0.12548399922253978,0.23347657535677438,386.04454859645654,0.0,1.0
random_sessions,n/a,0.4,3,xgboost,12,18,1132,1676,0.6969964664310954,0.8102625298329356,0.7308005084199143,0.7201767304860088,0.0031446540880503146,0.9989785495403473,0.9948025589605203,0.1704731583595276,0.23838065022462435,1101.0945669369694,754.7169811320755,0.3145756924116418
random_sessions,n/a,0.4,3,hgb,12,18,1132,1676,0.6969964664310954,0.8102625298329356,0.789082782665553,0.7930780559646539,0.0,1.0,0.9970976714531887,0.14390706235776082,0.17159487040141147,381.44034755815017,0.0,1.0
random_sessions,n/a,0.4,3,mlp,12,18,1132,1676,0.6969964664310954,0.8102625298329356,0.7525261509076182,0.7496318114874816,0.006289308176100629,0.9980392156862745,0.9894727118807116,0.15042519569396973,0.2204371924973572,1869.978320494603,1509.433962264151,0.19280670491147156
random_sessions,n/a,0.4,3,stratified,12,18,1132,1676,0.6969964664310954,0.8102625298329356,0.4896494390882899,0.6899852724594993,0.6918238993710691,0.8098530682800346,0.8099800073917955,0.38245823389021477,0.3717183770883055,166369.5924931253,166037.7358490566,0.0019946952991569656
random_sessions,n/a,0.4,3,majority,12,18,1132,1676,0.6969964664310954,0.8102625298329356,0.4475939353988134,1.0,1.0,0.8102625298329356,0.8102625298329356,0.18973747016706444,0.18973747016706444,240480.9619238477,240000.0,0.002
random_sessions,n/a,0.4,4,logreg,12,18,1221,1587,0.7567567567567568,0.7706364209199748,0.7531249428085138,0.7457072771872445,0.07967032967032966,0.9691817215727949,0.9654106971065026,0.1620648289289681,0.1667184439332617,19479.53592754232,19120.87912087912,0.018411979012092128
random_sessions,n/a,0.4,4,tree,12,18,1221,1587,0.7567567567567568,0.7706364209199748,0.8325844456978129,0.883892068683565,0.16483516483516483,0.9474145486415425,0.9268892059297987,0.12728418399495905,0.12602394454946442,39985.55799026733,39560.43956043956,0.01063179935943979
random_sessions,n/a,0.4,4,rf,12,18,1221,1587,0.7567567567567568,0.7706364209199748,0.9258480515839642,0.9615699100572364,0.10164835164835165,0.9694971145919209,0.9906630061869302,0.0716394824535727,0.14832362661273835,24858.08290945958,24395.604395604394,0.018604753855704242
random_sessions,n/a,0.4,4,xgboost,12,18,1221,1587,0.7567567567567568,0.7706364209199748,0.888506107269905,0.9010629599345871,0.04395604395604396,0.9856887298747764,0.9947266981071514,0.06666286289691925,0.0963563566217824,10982.827524168588,10549.45054945055,0.03945950837927276
random_sessions,n/a,0.4,4,hgb,12,18,1221,1587,0.7567567567567568,0.7706364209199748,0.8489461234475635,0.8699918233851186,0.08241758241758242,0.9725776965265083,0.9907825167490731,0.08555779253951934,0.08085688535138619,20198.652721326853,19780.21978021978,0.02071588372155468
random_sessions,n/a,0.4,4,mlp,12,18,1221,1587,0.7567567567567568,0.7706364209199748,0.8701695371708913,0.8863450531479967,0.06043956043956044,0.9801084990958409,0.9879376688685616,0.07382849603891373,0.07509663561212339,14931.792727449454,14505.494505494506,0.028549701280762802
random_sessions,n/a,0.4,4,stratified,12,18,1221,1587,0.7567567567567568,0.7706364209199748,0.4970512499232167,0.7473426001635323,0.7527472527472527,0.7693602693602694,0.7696826984951417,0.3673597983616887,0.3534971644612477,181018.78399408865,180659.34065934067,0.0019856687069543535
random_sessions,n/a,0.4,4,majority,12,18,1221,1587,0.7567567567567568,0.7706364209199748,0.43523131672597865,1.0,1.0,0.7706364209199748,0.7706364209199748,0.2293635790800252,0.2293635790800252,240480.9619238477,240000.0,0.002
random_sessions,n/a,0.4,5,logreg,12,18,1024,1784,0.830078125,0.727017937219731,0.7982609365150399,0.8989976869699307,0.31006160164271046,0.8853454821564161,0.9081050593458587,0.13399753964006694,0.10306170896436095,74847.1680513102,74414.78439425051,0.0057768873334429005
random_sessions,n/a,0.4,5,tree,12,18,1024,1784,0.830078125,0.727017937219731,0.7255994665481218,0.9267540478026214,0.5154004106776181,0.8272539573296628,0.8199120745922353,0.19394618834080718,0.1771300448430493,124141.83197239313,123696.09856262835,0.0035905174161108785
random_sessions,n/a,0.4,5,rf,12,18,1024,1784,0.830078125,0.727017937219731,0.7754336497067043,0.9668465690053971,0.47638603696098564,0.8438761776581427,0.9132863904141926,0.12872581415140477,0.08517291827045204,114797.66525653093,114332.64887063655,0.0040507477643838595
random_sessions,n/a,0.4,5,xgboost,12,18,1024,1784,0.830078125,0.727017937219731,0.7729371262878029,0.9444872783346183,0.4455852156057495,0.8495145631067961,0.8317741076313212,0.1486644148826599,0.1288955048224659,107394.71416381736,106940.45174537988,0.004229839633862897
random_sessions,n/a,0.4,5,hgb,12,18,1024,1784,0.830078125,0.727017937219731,0.7544838493052893,0.9599074787972244,0.5071868583162218,0.8344504021447721,0.8478148916324708,0.16604718032501198,0.13465432132907748,122186.52494361134,121724.84599589324,0.0037784767831900217
random_sessions,n/a,0.4,5,mlp,12,18,1024,1784,0.830078125,0.727017937219731,0.7709576994403,0.9144178874325366,0.4004106776180698,0.8587979724837075,0.9143285331873203,0.14356036484241486,0.12092555100578531,96538.36281467706,96098.56262833676,0.004555703800204014
random_sessions,n/a,0.4,5,stratified,12,18,1024,1784,0.830078125,0.727017937219731,0.483931534363811,0.8249807247494217,0.839835728952772,0.7234617985125085,0.7240841913317371,0.35650224215246634,0.30829596412556054,201957.35926517803,201560.57494866528,0.001964693527170527
random_sessions,n/a,0.4,5,majority,12,18,1024,1784,0.830078125,0.727017937219731,0.4209672184355729,1.0,1.0,0.727017937219731,0.727017937219731,0.27298206278026904,0.27298206278026904,240480.9619238477,240000.0,0.002
random_sessions,n/a,0.4,6,logreg,12,18,872,1936,0.6284403669724771,0.8259297520661157,0.7682884495335982,0.9418386491557224,0.4391691394658754,0.9105199516324063,0.9213321706788655,0.10427361012857875,0.09610464902854854,105853.58200046213,105400.59347181009,0.0042793878118368555
random_sessions,n/a,0.4,6,tree,12,18,872,1936,0.6284403669724771,0.8259297520661157,0.6740306678072809,0.8230143839899937,0.4094955489614243,0.9050894085281981,0.8910792879661159,0.21745867768595042,0.2040289256198347,98674.77033221998,98278.93175074183,0.004011548039538748
random_sessions,n/a,0.4,6,rf,12,18,872,1936,0.6284403669724771,0.8259297520661157,0.7135943647748024,0.9024390243902439,0.47774480712166173,0.8996259351620948,0.9592347712034025,0.11180650235955603,0.08007173965708606,115092.79251852479,114658.75370919882,0.0037712075606829007
random_sessions,n/a,0.4,6,xgboost,12,18,872,1936,0.6284403669724771,0.8259297520661157,0.7267556168250373,0.908692933083177,0.4599406528189911,0.9036069651741293,0.9416793406782199,0.1350039392709732,0.12658013544179905,110822.80337784036,110385.75667655787,0.003943653182932204
random_sessions,n/a,0.4,6,hgb,12,18,872,1936,0.6284403669724771,0.8259297520661157,0.7349111061465396,0.9199499687304565,0.4658753709198813,0.9035626535626535,0.9460966457681714,0.13487231152380866,0.12440175313574205,112252.54992757575,111810.08902077151,0.003941655731559765
random_sessions,n/a,0.4,6,mlp,12,18,872,1936,0.6284403669724771,0.8259297520661157,0.7776553412917049,0.9505941213258287,0.4391691394658754,0.9112709832134293,0.9172720562546282,0.10278312861919403,0.09045403458935465,105857.79304920127,105400.59347181009,0.004318997819826831
random_sessions,n/a,0.4,6,stratified,12,18,872,1936,0.6284403669724771,0.8259297520661157,0.49018612043751,0.6347717323327079,0.5934718100890207,0.8353909465020576,0.8319354508481551,0.4049586776859504,0.387396694214876,142738.53545495184,142433.23442136496,0.0021388830466403815
random_sessions,n/a,0.4,6,majority,12,18,872,1936,0.6284403669724771,0.8259297520661157,0.45233380480905233,1.0,1.0,0.8259297520661157,0.8259297520661157,0.1740702479338843,0.17407024793388431,240480.9619238477,240000.0,0.002
random_sessions,n/a,0.4,7,logreg,12,18,1212,1596,0.8118811881188119,0.7286967418546366,0.5772044593625676,0.46775580395528804,0.11316397228637413,0.9173693086003373,0.8878993166935712,0.3720256165775427,0.3733291767649235,27384.326080091054,27159.353348729794,0.008215383161275618
random_sessions,n/a,0.4,7,tree,12,18,1212,1596,0.8118811881188119,0.7286967418546366,0.5613801122200005,0.6440240756663801,0.48498845265588914,0.781021897810219,0.7623954020530297,0.39097744360902253,0.39097744360902253,116706.97969585014,116397.2286374134,0.0026540919767093422
random_sessions,n/a,0.4,7,rf,12,18,1212,1596,0.8118811881188119,0.7286967418546366,0.7654574054761059,0.7773000859845228,0.16628175519630484,0.9262295081967213,0.9411773431772656,0.14413849448933458,0.13117732674519436,40281.47299187526,39907.62124711316,0.009280984953988668
random_sessions,n/a,0.4,7,xgboost,12,18,1212,1596,0.8118811881188119,0.7286967418546366,0.6910548572283101,0.646603611349957,0.12702078521939955,0.9318463444857497,0.9195784300822414,0.24657373130321503,0.2753205857344554,30795.980169537637,30484.988452655893,0.010098451654068981
random_sessions,n/a,0.4,7,hgb,12,18,1212,1596,0.8118811881188119,0.7286967418546366,0.7226563305362554,0.6861564918314703,0.11085450346420324,0.9432624113475178,0.9259491597253947,0.23506349397393606,0.2427975786736683,26935.095977780627,26605.080831408777,0.012252235768682111
random_sessions,n/a,0.4,7,mlp,12,18,1212,1596,0.8118811881188119,0.7286967418546366,0.7230537687613392,0.7136715391229579,0.16397228637413394,0.9211986681465039,0.9508944176669547,0.18291477859020233,0.18656684748109467,39696.59756624407,39353.348729792146,0.008646807472079287
random_sessions,n/a,0.4,7,stratified,12,18,1212,1596,0.8118811881188119,0.7286967418546366,0.49199648934474205,0.8065348237317282,0.812933025404157,0.7271317829457364,0.7274345479968993,0.36152882205513787,0.3615288220551378,195491.83863746986,195103.9260969977,0.0019842902045212178
random_sessions,n/a,0.4,7,majority,12,18,1212,1596,0.8118811881188119,0.7286967418546366,0.4215295396882929,1.0,1.0,0.7286967418546366,0.7286967418546366,0.27130325814536344,0.2713032581453634,240480.9619238477,240000.0,0.002
random_sessions,n/a,0.4,8,logreg,12,18,956,1852,0.7792887029288703,0.7570194384449244,0.7743700099273723,0.8987161198288159,0.35777777777777775,0.8866995073891626,0.9342059928534279,0.135973951548535,0.11440518561954974,86298.91490065245,85866.66666666666,0.005008733128144295
random_sessions,n/a,0.4,8,tree,12,18,956,1852,0.7792887029288703,0.7570194384449244,0.795733587346151,0.9293865905848787,0.36666666666666664,0.8876021798365122,0.8783812872560792,0.14254859611231102,0.14254859611231102,88446.99956260595,88000.0,0.005053869151203387
random_sessions,n/a,0.4,8,rf,12,18,956,1852,0.7792887029288703,0.7570194384449244,0.8214017010851151,0.9600570613409415,0.3688888888888889,0.8902116402116402,0.9257839220787805,0.10047667171276407,0.06710876620196825,88995.08422455944,88533.33333333333,0.005188498839564866
random_sessions,n/a,0.4,8,xgboost,12,18,956,1852,0.7792887029288703,0.7570194384449244,0.8451991261896855,0.9878744650499287,0.37333333333333335,0.8918222794591114,0.905326745054968,0.09832467138767242,0.08590166507555082,90075.13000323043,89600.0,0.005274818956280016
random_sessions,n/a,0.4,8,hgb,12,18,956,1852,0.7792887029288703,0.7570194384449244,0.8416932382562508,0.9957203994293866,0.3977777777777778,0.8863492063492063,0.9076442672402245,0.0999529010703935,0.10658075671979304,95945.57026559062,95466.66666666667,0.004991409166658575
random_sessions,n/a,0.4,8,mlp,12,18,956,1852,0.7792887029288703,0.7570194384449244,0.7298117307416312,0.8673323823109843,0.4066666666666667,0.8691922802001429,0.9332535662327685,0.13677918910980225,0.13382768192978226,98017.1538512117,97600.0,0.004255926996665584
random_sessions,n/a,0.4,8,stratified,12,18,956,1852,0.7792887029288703,0.7570194384449244,0.4917629495556127,0.7710413694721826,0.7866666666666666,0.7533101045296168,0.754159388543036,0.3644708423326134,0.3363930885529157,189170.8415404275,188800.0,0.001960352543804963
random_sessions,n/a,0.4,8,majority,12,18,956,1852,0.7792887029288703,0.7570194384449244,0.4308543331284573,1.0,1.0,0.7570194384449244,0.7570194384449244,0.24298056155507558,0.24298056155507558,240480.9619238477,240000.0,0.002
random_sessions,n/a,0.4,9,logreg,12,18,1543,1265,0.7692806221646143,0.758893280632411,0.7468780681121878,0.8177083333333334,0.26885245901639343,0.9054209919261822,0.948430158119009,0.14602526870490992,0.12095274652381073,64917.87673708072,64524.59016393442,0.006058216825838507
random_sessions,n/a,0.4,9,tree,12,18,1543,1265,0.7692806221646143,0.758893280632411,0.7641589071830535,0.8458333333333333,0.2786885245901639,0.9052396878483835,0.8826779500692544,0.1841897233201581,0.1841897233201581,67292.05952889385,66885.24590163934,0.006045492292888309
random_sessions,n/a,0.4,9,rf,12,18,1543,1265,0.7692806221646143,0.758893280632411,0.8728820200221075,0.9760416666666667,0.2819672131147541,0.9159335288367546,0.9685771760505937,0.07688010259433452,0.03630748115275064,68141.57002529649,67672.13114754097,0.00688917026099104
random_sessions,n/a,0.4,9,xgboost,12,18,1543,1265,0.7692806221646143,0.758893280632411,0.8465594891221162,0.9375,0.25901639344262295,0.9193054136874361,0.9343184742259713,0.09719575941562653,0.09222553840667201,62614.83622983672,62163.934426229505,0.007201197523732472
random_sessions,n/a,0.4,9,hgb,12,18,1543,1265,0.7692806221646143,0.758893280632411,0.8577807404023798,0.95,0.25901639344262295,0.9202825428859738,0.9338933718653494,0.09367310031805695,0.07833716393421968,62620.84825388482,62163.934426229505,0.007296512908973011
random_sessions,n/a,0.4,9,mlp,12,18,1543,1265,0.7692806221646143,0.758893280632411,0.8647955366494945,0.95625,0.25573770491803277,0.9216867469879518,0.9624464203372626,0.08408768475055695,0.07658740560291337,61836.96902000722,61377.049180327864,0.007437619388016134
random_sessions,n/a,0.4,9,stratified,12,18,1543,1265,0.7692806221646143,0.758893280632411,0.4884061393152302,0.7572916666666667,0.780327868852459,0.7533678756476684,0.7547089374825069,0.3723320158102767,0.3549407114624506,187642.91698150398,187278.68852459016,0.0019410722385526005
random_sessions,n/a,0.4,9,majority,12,18,1543,1265,0.7692806221646143,0.758893280632411,0.4314606741573034,1.0,1.0,0.758893280632411,0.758893280632411,0.24110671936758893,0.24110671936758893,240480.9619238477,240000.0,0.002
random_sessions,n/a,0.4,10,logreg,12,18,1054,1754,0.5578747628083491,0.8888255416191562,0.6109861770167113,0.6747915330339962,0.046153846153846156,0.9915174363807728,0.99395487895763,0.22680381026180788,0.2985232838435642,11401.472110847244,11076.923076923078,0.028465537675208964
random_sessions,n/a,0.4,10,tree,12,18,1054,1754,0.5578747628083491,0.8888255416191562,0.6636223151154,0.737010904425914,0.020512820512820513,0.9965307892454467,0.9682054835836256,0.23603192702394526,0.2360319270239453,5277.55110556634,4923.076923076923,0.06716641400507642
random_sessions,n/a,0.4,10,rf,12,18,1054,1754,0.5578747628083491,0.8888255416191562,0.7067317441062109,0.7947402180885182,0.046153846153846156,0.9927884615384616,0.9959553009977271,0.13071271015877145,0.235171848997118,11459.162861174069,11076.923076923078,0.03335669358065373
random_sessions,n/a,0.4,10,xgboost,12,18,1054,1754,0.5578747628083491,0.8888255416191562,0.7161864616808915,0.8011545862732521,0.03076923076923077,0.9952191235059761,0.9967365235721901,0.15376853942871094,0.1868687836479403,7769.940235728773,7384.615384615385,0.0495917393729151
random_sessions,n/a,0.4,10,hgb,12,18,1054,1754,0.5578747628083491,0.8888255416191562,0.7368719459059974,0.8357921744708147,0.08205128205128205,0.9878695981804397,0.9966494546721353,0.14161510066080044,0.14321449766551345,20094.291904478025,19692.30769230769,0.020004895623157007
random_sessions,n/a,0.4,10,mlp,12,18,1054,1754,0.5578747628083491,0.8888255416191562,0.6299785901330631,0.6991661321359846,0.041025641025641026,0.9927140255009107,0.9939605413270102,0.22506143152713776,0.290797054450055,10182.426134155121,9846.153846153846,0.03302477067555738
random_sessions,n/a,0.4,10,stratified,12,18,1054,1754,0.5578747628083491,0.8888255416191562,0.4403548198160299,0.5625400898011546,0.5282051282051282,0.8948979591836734,0.8922415199412099,0.4475484606613455,0.43728620296465226,127039.79113306299,126769.23076923077,0.002129729287328806
random_sessions,n/a,0.4,10,majority,12,18,1054,1754,0.5578747628083491,0.8888255416191562,0.4705704799275581,1.0,1.0,0.8888255416191562,0.8888255416191562,0.11117445838084379,0.11117445838084379,240480.9619238477,240000.0,0.002
random_sessions,n/a,0.4,11,logreg,12,18,1544,1264,0.8892487046632125,0.6123417721518988,0.6337851310062688,0.6679586563307494,0.39183673469387753,0.7291960507757405,0.7453788840927721,0.33611098238727777,0.31981624777122003,94362.07900693016,94040.8163265306,0.003404573996043099
random_sessions,n/a,0.4,11,tree,12,18,1544,1264,0.8892487046632125,0.6123417721518988,0.8437690000007144,0.9922480620155039,0.3408163265306122,0.8213903743315508,0.8197698425317086,0.13686708860759494,0.12895569620253164,82273.15190418807,81795.91836734694,0.0058005986861533
random_sessions,n/a,0.4,11,rf,12,18,1544,1264,0.8892487046632125,0.6123417721518988,0.7933553889002833,0.9987080103359173,0.44693877551020406,0.7792338709677419,0.8684632195618063,0.15861113836266538,0.15502318967460596,107745.64664846225,107265.30612244898,0.004458096832259555
random_sessions,n/a,0.4,11,xgboost,12,18,1544,1264,0.8892487046632125,0.6123417721518988,0.8031191889842888,0.9987080103359173,0.42857142857142855,0.7863682604272635,0.840614392797473,0.15957587957382202,0.1474738988102137,103337.48338315613,102857.14285714286,0.004648270020591209
random_sessions,n/a,0.4,11,hgb,12,18,1544,1264,0.8892487046632125,0.6123417721518988,0.777060174852203,0.962532299741602,0.43673469387755104,0.7768508863399375,0.8108785190857892,0.18511945566437943,0.15190857991913126,105279.26791726152,104816.32653061225,0.0043972701920105585
random_sessions,n/a,0.4,11,mlp,12,18,1544,1264,0.8892487046632125,0.6123417721518988,0.7632979909221427,0.9780361757105943,0.47959183673469385,0.7631048387096774,0.9204080890096886,0.18083888292312622,0.1929570390530449,115572.43897698894,115102.04081632652,0.0040701586366630954
random_sessions,n/a,0.4,11,stratified,12,18,1544,1264,0.8892487046632125,0.6123417721518988,0.447471644926669,0.8824289405684754,0.8877551020408163,0.610912343470483,0.6110804029149388,0.4161392405063291,0.4161392405063291,213485.63921071062,213061.22448979592,0.001988024686268474
random_sessions,n/a,0.4,11,majority,12,18,1544,1264,0.8892487046632125,0.6123417721518988,0.37978410206084395,1.0,1.0,0.6123417721518988,0.6123417721518988,0.3876582278481013,0.3876582278481012,240480.9619238477,240000.0,0.002
random_sessions,n/a,0.4,12,logreg,12,18,1173,1635,0.835464620630861,0.7137614678899082,0.7547063377281156,0.8663239074550129,0.3611111111111111,0.8567796610169491,0.8555260020454373,0.16946979138454213,0.14536378665821126,87083.33547987149,86666.66666666667,0.004784713526517654
random_sessions,n/a,0.4,12,tree,12,18,1173,1635,0.835464620630861,0.7137614678899082,0.7843033982146885,0.9434447300771208,0.4188034188034188,0.848882035466461,0.8412402552950364,0.1602446483180428,0.1602446483180428,100966.58150524237,100512.82051282052,0.004494170107148786
random_sessions,n/a,0.4,12,rf,12,18,1173,1635,0.835464620630861,0.7137614678899082,0.7914341836163231,0.9648671808054842,0.43803418803418803,0.8459804658151766,0.9104701903197728,0.12858153702307248,0.09520062696054458,105592.26950374283,105128.20512820513,0.0043948707392945895
