model,split_seed,tau,tp,fp,fn,tn
stratified,112,0.44,349,116,99,34
stratified,112,0.45,349,116,99,34
stratified,112,0.46,349,116,99,34
stratified,112,0.47,349,116,99,34
stratified,112,0.48,349,116,99,34
stratified,112,0.49,349,116,99,34
stratified,112,0.5,349,116,99,34
stratified,112,0.51,349,116,99,34
stratified,112,0.52,349,116,99,34
stratified,112,0.53,349,116,99,34
stratified,112,0.54,349,116,99,34
stratified,112,0.55,349,116,99,34
stratified,112,0.56,349,116,99,34
stratified,112,0.57,349,116,99,34
stratified,112,0.58,349,116,99,34
stratified,112,0.59,349,116,99,34
stratified,112,0.6,349,116,99,34
stratified,112,0.61,349,116,99,34
stratified,112,0.62,349,116,99,34
stratified,112,0.63,349,116,99,34
stratified,112,0.64,349,116,99,34
stratified,112,0.65,349,116,99,34
stratified,112,0.66,349,116,99,34
stratified,112,0.67,349,116,99,34
stratified,112,0.68,349,116,99,34
stratified,112,0.69,349,116,99,34
stratified,112,0.7,349,116,99,34
stratified,112,0.71,349,116,99,34
stratified,112,0.72,349,116,99,34
stratified,112,0.73,349,116,99,34
stratified,112,0.74,349,116,99,34
stratified,112,0.75,349,116,99,34
stratified,112,0.76,349,116,99,34
stratified,112,0.77,349,116,99,34
stratified,112,0.78,349,116,99,34
stratified,112,0.79,349,116,99,34
stratified,112,0.8,349,116,99,34
stratified,112,0.81,349,116,99,34
stratified,112,0.82,349,116,99,34
stratified,112,0.83,349,116,99,34
stratified,112,0.84,349,116,99,34
stratified,112,0.85,349,116,99,34
stratified,112,0.86,349,116,99,34
stratified,112,0.87,349,116,99,34
stratified,112,0.88,349,116,99,34
stratified,112,0.89,349,116,99,34
stratified,112,0.9,349,116,99,34
stratified,112,0.91,349,116,99,34
stratified,112,0.92,349,116,99,34
stratified,112,0.93,349,116,99,34
stratified,112,0.94,349,116,99,34
stratified,112,0.95,349,116,99,34
stratified,112,0.96,349,116,99,34
stratified,112,0.97,349,116,99,34
stratified,112,0.98,349,116,99,34
stratified,112,0.99,349,116,99,34
stratified,112,0.995,349,116,99,34
stratified,112,0.999,349,116,99,34
stratified,112,0.9995,349,116,99,34
logreg,112,0.01,448,147,0,3
logreg,112,0.02,448,131,0,19
logreg,112,0.03,446,109,2,41
logreg,112,0.04,444,91,4,59
logreg,112,0.05,441,78,7,72
logreg,112,0.06,437,62,11,88
logreg,112,0.07,435,52,13,98
logreg,112,0.08,433,46,15,104
logreg,112,0.09,432,36,16,114
logreg,112,0.1,431,28,17,122
logreg,112,0.11,429,24,19,126
logreg,112,0.12,426,22,22,128
logreg,112,0.13,425,20,23,130
logreg,112,0.14,423,18,25,132
logreg,112,0.15,421,18,27,132
logreg,112,0.16,419,16,29,134
logreg,112,0.17,417,15,31,135
logreg,112,0.18,415,14,33,136
logreg,112,0.19,411,13,37,137
logreg,112,0.2,406,12,42,138
logreg,112,0.21,405,12,43,138
logreg,112,0.22,404,12,44,138
logreg,112,0.23,399,11,49,139
logreg,112,0.24,396,10,52,140
logreg,112,0.25,389,9,59,141
logreg,112,0.26,387,8,61,142
logreg,112,0.27,387,6,61,144
logreg,112,0.28,383,5,65,145
logreg,112,0.29,380,4,68,146
logreg,112,0.3,380,3,68,147
logreg,112,0.31,377,3,71,147
logreg,112,0.32,375,3,73,147
logreg,112,0.33,370,3,78,147
logreg,112,0.34,366,3,82,147
logreg,112,0.35,365,3,83,147
logreg,112,0.36,361,3,87,147
logreg,112,0.37,358,3,90,147
logreg,112,0.38,354,3,94,147
logreg,112,0.39,351,3,97,147
logreg,112,0.4,349,3,99,147
logreg,112,0.41,348,3,100,147
logreg,112,0.42,345,3,103,147
logreg,112,0.43,342,3,106,147
logreg,112,0.44,341,3,107,147
logreg,112,0.45,339,3,109,147
logreg,112,0.46,338,2,110,148
logreg,112,0.47,334,2,114,148
logreg,112,0.48,334,2,114,148
logreg,112,0.49,331,2,117,148
logreg,112,0.5,328,2,120,148
logreg,112,0.51,327,2,121,148
logreg,112,0.52,326,2,122,148
logreg,112,0.53,325,2,123,148
logreg,112,0.54,322,2,126,148
logreg,112,0.55,321,2,127,148
logreg,112,0.56,317,2,131,148
logreg,112,0.57,315,2,133,148
logreg,112,0.58,310,2,138,148
logreg,112,0.59,307,2,141,148
logreg,112,0.6,305,2,143,148
logreg,112,0.61,304,2,144,148
logreg,112,0.62,304,2,144,148
logreg,112,0.63,303,1,145,149
logreg,112,0.64,301,1,147,149
logreg,112,0.65,299,1,149,149
logreg,112,0.66,298,1,150,149
logreg,112,0.67,298,1,150,149
logreg,112,0.68,293,1,155,149
logreg,112,0.69,292,1,156,149
logreg,112,0.7,290,1,158,149
logreg,112,0.71,287,1,161,149
logreg,112,0.72,283,1,165,149
logreg,112,0.73,279,1,169,149
logreg,112,0.74,277,1,171,149
logreg,112,0.75,277,1,171,149
logreg,112,0.76,271,1,177,149
logreg,112,0.77,267,1,181,149
logreg,112,0.78,264,1,184,149
logreg,112,0.79,259,1,189,149
logreg,112,0.8,257,1,191,149
logreg,112,0.81,252,1,196,149
logreg,112,0.82,251,1,197,149
logreg,112,0.83,249,1,199,149
logreg,112,0.84,244,1,204,149
logreg,112,0.85,242,1,206,149
logreg,112,0.86,234,0,214,150
logreg,112,0.87,232,0,216,150
logreg,112,0.88,227,0,221,150
logreg,112,0.89,219,0,229,150
logreg,112,0.9,210,0,238,150
logreg,112,0.91,203,0,245,150
logreg,112,0.92,193,0,255,150
logreg,112,0.93,186,0,262,150
logreg,112,0.94,176,0,272,150
logreg,112,0.95,161,0,287,150
logreg,112,0.96,141,0,307,150
logreg,112,0.97,133,0,315,150
logreg,112,0.98,117,0,331,150
logreg,112,0.99,105,0,343,150
logreg,112,0.995,91,0,357,150
logreg,112,0.999,83,0,365,150
logreg,112,0.9995,82,0,366,150
tree,112,0.01,373,6,75,144
tree,112,0.02,373,6,75,144
tree,112,0.03,373,6,75,144
tree,112,0.04,373,6,75,144
tree,112,0.05,373,6,75,144
tree,112,0.06,373,6,75,144
tree,112,0.07,373,6,75,144
tree,112,0.08,373,6,75,144
tree,112,0.09,373,6,75,144
tree,112,0.1,373,6,75,144
tree,112,0.11,373,6,75,144
tree,112,0.12,373,6,75,144
tree,112,0.13,373,6,75,144
tree,112,0.14,373,6,75,144
tree,112,0.15,373,6,75,144
tree,112,0.16,373,6,75,144
tree,112,0.17,373,6,75,144
tree,112,0.18,373,6,75,144
tree,112,0.19,373,6,75,144
tree,112,0.2,373,6,75,144
tree,112,0.21,373,6,75,144
tree,112,0.22,373,6,75,144
tree,112,0.23,373,6,75,144
tree,112,0.24,373,6,75,144
tree,112,0.25,373,6,75,144
tree,112,0.26,373,6,75,144
tree,112,0.27,373,6,75,144
tree,112,0.28,373,6,75,144
tree,112,0.29,373,6,75,144
tree,112,0.3,373,6,75,144
tree,112,0.31,373,6,75,144
tree,112,0.32,373,6,75,144
tree,112,0.33,373,6,75,144
tree,112,0.34,373,6,75,144
tree,112,0.35,373,6,75,144
tree,112,0.36,373,6,75,144
tree,112,0.37,373,6,75,144
tree,112,0.38,373,6,75,144
tree,112,0.39,373,6,75,144
tree,112,0.4,373,6,75,144
tree,112,0.41,373,6,75,144
tree,112,0.42,373,6,75,144
tree,112,0.43,373,6,75,144
tree,112,0.44,373,6,75,144
tree,112,0.45,373,6,75,144
tree,112,0.46,373,6,75,144
tree,112,0.47,373,6,75,144
tree,112,0.48,373,6,75,144
tree,112,0.49,373,6,75,144
tree,112,0.5,373,6,75,144
tree,112,0.51,373,6,75,144
tree,112,0.52,373,6,75,144
tree,112,0.53,373,6,75,144
tree,112,0.54,373,6,75,144
tree,112,0.55,373,6,75,144
tree,112,0.56,373,6,75,144
tree,112,0.57,373,6,75,144
tree,112,0.58,373,6,75,144
tree,112,0.59,373,6,75,144
tree,112,0.6,373,6,75,144
tree,112,0.61,373,6,75,144
tree,112,0.62,373,6,75,144
tree,112,0.63,373,6,75,144
tree,112,0.64,373,6,75,144
tree,112,0.65,373,6,75,144
tree,112,0.66,373,6,75,144
tree,112,0.67,373,6,75,144
tree,112,0.68,373,6,75,144
tree,112,0.69,373,6,75,144
tree,112,0.7,373,6,75,144
tree,112,0.71,373,6,75,144
tree,112,0.72,373,6,75,144
tree,112,0.73,373,6,75,144
tree,112,0.74,373,6,75,144
tree,112,0.75,373,6,75,144
tree,112,0.76,373,6,75,144
tree,112,0.77,373,6,75,144
tree,112,0.78,373,6,75,144
tree,112,0.79,373,6,75,144
tree,112,0.8,373,6,75,144
tree,112,0.81,373,6,75,144
tree,112,0.82,373,6,75,144
tree,112,0.83,373,6,75,144
tree,112,0.84,373,6,75,144
tree,112,0.85,373,6,75,144
tree,112,0.86,373,6,75,144
tree,112,0.87,373,6,75,144
tree,112,0.88,373,6,75,144
tree,112,0.89,373,6,75,144
tree,112,0.9,373,6,75,144
tree,112,0.91,373,6,75,144
tree,112,0.92,373,6,75,144
tree,112,0.93,373,6,75,144
tree,112,0.94,373,6,75,144
tree,112,0.95,373,6,75,144
tree,112,0.96,373,6,75,144
tree,112,0.97,373,6,75,144
tree,112,0.98,373,6,75,144
tree,112,0.99,373,6,75,144
tree,112,0.995,373,6,75,144
tree,112,0.999,373,6,75,144
tree,112,0.9995,373,6,75,144
rf,112,0.01,448,121,0,29
rf,112,0.02,448,115,0,35
rf,112,0.03,448,110,0,40
rf,112,0.04,448,106,0,44
rf,112,0.05,448,99,0,51
rf,112,0.06,448,97,0,53
rf,112,0.07,448,96,0,54
rf,112,0.08,448,91,0,59
rf,112,0.09,448,87,0,63
rf,112,0.1,448,85,0,65
rf,112,0.11,448,69,0,81
rf,112,0.12,448,62,0,88
rf,112,0.13,448,61,0,89
rf,112,0.14,448,57,0,93
rf,112,0.15,448,54,0,96
rf,112,0.16,447,53,1,97
rf,112,0.17,446,48,2,102
rf,112,0.18,446,44,2,106
rf,112,0.19,445,40,3,110
rf,112,0.2,445,35,3,115
rf,112,0.21,445,31,3,119
rf,112,0.22,444,29,4,121
rf,112,0.23,442,29,6,121
rf,112,0.24,441,25,7,125
rf,112,0.25,441,22,7,128
rf,112,0.26,440,19,8,131
rf,112,0.27,439,19,9,131
rf,112,0.28,438,19,10,131
rf,112,0.29,438,17,10,133
rf,112,0.3,436,15,12,135
rf,112,0.31,434,14,14,136
rf,112,0.32,433,13,15,137
rf,112,0.33,433,13,15,137
rf,112,0.34,433,13,15,137
rf,112,0.35,432,12,16,138
rf,112,0.36,432,11,16,139
rf,112,0.37,432,10,16,140
rf,112,0.38,431,10,17,140
rf,112,0.39,430,9,18,141
rf,112,0.4,429,7,19,143
rf,112,0.41,429,5,19,145
rf,112,0.42,429,5,19,145
rf,112,0.43,429,5,19,145
rf,112,0.44,429,3,19,147
rf,112,0.45,429,3,19,147
rf,112,0.46,428,2,20,148
rf,112,0.47,428,2,20,148
rf,112,0.48,428,2,20,148
rf,112,0.49,426,2,22,148
rf,112,0.5,426,2,22,148
rf,112,0.51,425,2,23,148
rf,112,0.52,425,2,23,148
rf,112,0.53,423,2,25,148
rf,112,0.54,423,1,25,149
rf,112,0.55,423,1,25,149
rf,112,0.56,421,1,27,149
rf,112,0.57,421,1,27,149
rf,112,0.58,417,1,31,149
rf,112,0.59,414,0,34,150
rf,112,0.6,410,0,38,150
rf,112,0.61,408,0,40,150
rf,112,0.62,406,0,42,150
rf,112,0.63,404,0,44,150
rf,112,0.64,399,0,49,150
rf,112,0.65,397,0,51,150
rf,112,0.66,391,0,57,150
rf,112,0.67,387,0,61,150
rf,112,0.68,383,0,65,150
rf,112,0.69,381,0,67,150
rf,112,0.7,374,0,74,150
rf,112,0.71,369,0,79,150
rf,112,0.72,364,0,84,150
rf,112,0.73,359,0,89,150
rf,112,0.74,355,0,93,150
rf,112,0.75,347,0,101,150
rf,112,0.76,342,0,106,150
rf,112,0.77,336,0,112,150
rf,112,0.78,329,0,119,150
rf,112,0.79,324,0,124,150
rf,112,0.8,321,0,127,150
rf,112,0.81,314,0,134,150
rf,112,0.82,308,0,140,150
rf,112,0.83,299,0,149,150
rf,112,0.84,291,0,157,150
rf,112,0.85,282,0,166,150
rf,112,0.86,276,0,172,150
rf,112,0.87,268,0,180,150
rf,112,0.88,263,0,185,150
rf,112,0.89,255,0,193,150
rf,112,0.9,251,0,197,150
rf,112,0.91,234,0,214,150
rf,112,0.92,217,0,231,150
rf,112,0.93,200,0,248,150
rf,112,0.94,183,0,265,150
rf,112,0.95,164,0,284,150
rf,112,0.96,132,0,316,150
rf,112,0.97,99,0,349,150
rf,112,0.98,73,0,375,150
rf,112,0.99,53,0,395,150
rf,112,0.995,41,0,407,150
rf,112,0.999,24,0,424,150
rf,112,0.9995,23,0,425,150
xgboost,112,0.01,444,27,4,123
xgboost,112,0.02,440,19,8,131
xgboost,112,0.03,439,15,9,135
xgboost,112,0.04,439,13,9,137
xgboost,112,0.05,437,12,11,138
xgboost,112,0.06,430,10,18,140
xgboost,112,0.07,428,7,20,143
xgboost,112,0.08,428,6,20,144
xgboost,112,0.09,425,6,23,144
xgboost,112,0.1,423,6,25,144
xgboost,112,0.11,423,5,25,145
xgboost,112,0.12,422,5,26,145
xgboost,112,0.13,420,5,28,145
xgboost,112,0.14,419,5,29,145
xgboost,112,0.15,419,4,29,146
xgboost,112,0.16,419,4,29,146
xgboost,112,0.17,419,4,29,146
xgboost,112,0.18,418,4,30,146
xgboost,112,0.19,417,3,31,147
xgboost,112,0.2,417,3,31,147
xgboost,112,0.21,417,3,31,147
xgboost,112,0.22,416,3,32,147
xgboost,112,0.23,416,3,32,147
xgboost,112,0.24,415,3,33,147
xgboost,112,0.25,415,3,33,147
xgboost,112,0.26,414,3,34,147
xgboost,112,0.27,412,3,36,147
xgboost,112,0.28,411,2,37,148
xgboost,112,0.29,411,2,37,148
xgboost,112,0.3,410,2,38,148
xgboost,112,0.31,410,2,38,148
xgboost,112,0.32,409,2,39,148
xgboost,112,0.33,407,2,41,148
xgboost,112,0.34,405,2,43,148
xgboost,112,0.35,404,2,44,148
xgboost,112,0.36,404,1,44,149
xgboost,112,0.37,403,1,45,149
xgboost,112,0.38,402,1,46,149
xgboost,112,0.39,401,1,47,149
xgboost,112,0.4,401,0,47,150
xgboost,112,0.41,401,0,47,150
xgboost,112,0.42,400,0,48,150
xgboost,112,0.43,400,0,48,150
xgboost,112,0.44,399,0,49,150
xgboost,112,0.45,397,0,51,150
xgboost,112,0.46,396,0,52,150
xgboost,112,0.47,394,0,54,150
xgboost,112,0.48,393,0,55,150
xgboost,112,0.49,392,0,56,150
xgboost,112,0.5,390,0,58,150
xgboost,112,0.51,390,0,58,150
xgboost,112,0.52,390,0,58,150
xgboost,112,0.53,389,0,59,150
xgboost,112,0.54,388,0,60,150
xgboost,112,0.55,388,0,60,150
xgboost,112,0.56,388,0,60,150
xgboost,112,0.57,386,0,62,150
xgboost,112,0.58,386,0,62,150
xgboost,112,0.59,385,0,63,150
xgboost,112,0.6,384,0,64,150
xgboost,112,0.61,384,0,64,150
xgboost,112,0.62,382,0,66,150
xgboost,112,0.63,382,0,66,150
xgboost,112,0.64,382,0,66,150
xgboost,112,0.65,381,0,67,150
xgboost,112,0.66,381,0,67,150
xgboost,112,0.67,379,0,69,150
xgboost,112,0.68,378,0,70,150
xgboost,112,0.69,377,0,71,150
xgboost,112,0.7,374,0,74,150
xgboost,112,0.71,372,0,76,150
xgboost,112,0.72,372,0,76,150
xgboost,112,0.73,371,0,77,150
xgboost,112,0.74,368,0,80,150
xgboost,112,0.75,366,0,82,150
xgboost,112,0.76,363,0,85,150
xgboost,112,0.77,361,0,87,150
xgboost,112,0.78,359,0,89,150
xgboost,112,0.79,358,0,90,150
xgboost,112,0.8,356,0,92,150
xgboost,112,0.81,354,0,94,150
xgboost,112,0.82,353,0,95,150
xgboost,112,0.83,351,0,97,150
xgboost,112,0.84,349,0,99,150
xgboost,112,0.85,347,0,101,150
xgboost,112,0.86,346,0,102,150
xgboost,112,0.87,343,0,105,150
xgboost,112,0.88,338,0,110,150
xgboost,112,0.89,336,0,112,150
xgboost,112,0.9,333,0,115,150
xgboost,112,0.91,331,0,117,150
xgboost,112,0.92,329,0,119,150
xgboost,112,0.93,324,0,124,150
xgboost,112,0.94,318,0,130,150
xgboost,112,0.95,313,0,135,150
xgboost,112,0.96,306,0,142,150
xgboost,112,0.97,303,0,145,150
xgboost,112,0.98,297,0,151,150
xgboost,112,0.99,269,0,179,150
xgboost,112,0.995,210,0,238,150
xgboost,112,0.999,106,0,342,150
xgboost,112,0.9995,40,0,408,150
hgb,112,0.01,425,6,23,144
hgb,112,0.02,423,5,25,145
hgb,112,0.03,421,5,27,145
hgb,112,0.04,420,5,28,145
hgb,112,0.05,419,5,29,145
hgb,112,0.06,418,5,30,145
hgb,112,0.07,418,4,30,146
hgb,112,0.08,418,4,30,146
hgb,112,0.09,417,3,31,147
hgb,112,0.1,417,3,31,147
hgb,112,0.11,417,3,31,147
hgb,112,0.12,417,3,31,147
hgb,112,0.13,417,3,31,147
hgb,112,0.14,416,3,32,147
hgb,112,0.15,415,3,33,147
hgb,112,0.16,415,3,33,147
hgb,112,0.17,415,3,33,147
hgb,112,0.18,415,3,33,147
hgb,112,0.19,415,2,33,148
hgb,112,0.2,414,2,34,148
hgb,112,0.21,414,2,34,148
hgb,112,0.22,413,2,35,148
hgb,112,0.23,413,2,35,148
hgb,112,0.24,413,2,35,148
hgb,112,0.25,413,2,35,148
hgb,112,0.26,413,2,35,148
hgb,112,0.27,413,2,35,148
hgb,112,0.28,413,2,35,148
hgb,112,0.29,412,2,36,148
hgb,112,0.3,411,2,37,148
hgb,112,0.31,411,2,37,148
hgb,112,0.32,411,2,37,148
hgb,112,0.33,410,2,38,148
hgb,112,0.34,410,2,38,148
hgb,112,0.35,409,2,39,148
hgb,112,0.36,409,2,39,148
hgb,112,0.37,409,2,39,148
hgb,112,0.38,409,2,39,148
hgb,112,0.39,408,2,40,148
hgb,112,0.4,408,2,40,148
hgb,112,0.41,407,2,41,148
hgb,112,0.42,407,2,41,148
hgb,112,0.43,406,2,42,148
hgb,112,0.44,406,2,42,148
hgb,112,0.45,405,2,43,148
hgb,112,0.46,404,2,44,148
hgb,112,0.47,404,2,44,148
hgb,112,0.48,403,2,45,148
hgb,112,0.49,402,2,46,148
hgb,112,0.5,402,2,46,148
hgb,112,0.51,402,2,46,148
hgb,112,0.52,402,2,46,148
hgb,112,0.53,402,2,46,148
hgb,112,0.54,402,2,46,148
hgb,112,0.55,402,2,46,148
hgb,112,0.56,402,2,46,148
hgb,112,0.57,402,2,46,148
hgb,112,0.58,401,2,47,148
hgb,112,0.59,401,1,47,149
hgb,112,0.6,401,1,47,149
hgb,112,0.61,398,1,50,149
hgb,112,0.62,398,1,50,149
hgb,112,0.63,397,1,51,149
hgb,112,0.64,395,1,53,149
hgb,112,0.65,395,1,53,149
hgb,112,0.66,395,0,53,150
hgb,112,0.67,394,0,54,150
hgb,112,0.68,394,0,54,150
hgb,112,0.69,394,0,54,150
hgb,112,0.7,393,0,55,150
hgb,112,0.71,391,0,57,150
hgb,112,0.72,391,0,57,150
hgb,112,0.73,390,0,58,150
hgb,112,0.74,390,0,58,150
hgb,112,0.75,390,0,58,150
hgb,112,0.76,390,0,58,150
hgb,112,0.77,389,0,59,150
hgb,112,0.78,389,0,59,150
hgb,112,0.79,389,0,59,150
hgb,112,0.8,389,0,59,150
hgb,112,0.81,389,0,59,150
hgb,112,0.82,389,0,59,150
hgb,112,0.83,389,0,59,150
hgb,112,0.84,388,0,60,150
hgb,112,0.85,387,0,61,150
hgb,112,0.86,387,0,61,150
hgb,112,0.87,387,0,61,150
hgb,112,0.88,386,0,62,150
hgb,112,0.89,386,0,62,150
hgb,112,0.9,385,0,63,150
hgb,112,0.91,385,0,63,150
hgb,112,0.92,382,0,66,150
hgb,112,0.93,381,0,67,150
hgb,112,0.94,381,0,67,150
hgb,112,0.95,381,0,67,150
hgb,112,0.96,377,0,71,150
hgb,112,0.97,376,0,72,150
hgb,112,0.98,375,0,73,150
hgb,112,0.99,368,0,80,150
hgb,112,0.995,360,0,88,150
hgb,112,0.999,344,0,104,150
hgb,112,0.9995,329,0,119,150
mlp,112,0.01,434,49,14,101
mlp,112,0.02,434,40,14,110
mlp,112,0.03,431,31,17,119
mlp,112,0.04,431,25,17,125
mlp,112,0.05,428,24,20,126
mlp,112,0.06,427,19,21,131
mlp,112,0.07,426,16,22,134
mlp,112,0.08,425,15,23,135
mlp,112,0.09,425,13,23,137
mlp,112,0.1,424,13,24,137
mlp,112,0.11,423,13,25,137
mlp,112,0.12,421,12,27,138
mlp,112,0.13,420,12,28,138
mlp,112,0.14,420,12,28,138
mlp,112,0.15,418,11,30,139
mlp,112,0.16,417,11,31,139
mlp,112,0.17,417,11,31,139
mlp,112,0.18,416,10,32,140
mlp,112,0.19,416,10,32,140
mlp,112,0.2,416,9,32,141
mlp,112,0.21,415,9,33,141
mlp,112,0.22,413,8,35,142
mlp,112,0.23,413,8,35,142
mlp,112,0.24,413,8,35,142
mlp,112,0.25,411,8,37,142
mlp,112,0.26,410,8,38,142
mlp,112,0.27,410,8,38,142
mlp,112,0.28,408,8,40,142
mlp,112,0.29,407,7,41,143
mlp,112,0.3,407,6,41,144
mlp,112,0.31,404,6,44,144
mlp,112,0.32,404,6,44,144
mlp,112,0.33,403,5,45,145
mlp,112,0.34,403,5,45,145
mlp,112,0.35,400,5,48,145
mlp,112,0.36,399,5,49,145
mlp,112,0.37,399,5,49,145
mlp,112,0.38,398,5,50,145
mlp,112,0.39,397,5,51,145
mlp,112,0.4,397,5,51,145
mlp,112,0.41,396,5,52,145
mlp,112,0.42,395,5,53,145
mlp,112,0.43,393,5,55,145
mlp,112,0.44,392,5,56,145
mlp,112,0.45,392,5,56,145
mlp,112,0.46,391,5,57,145
mlp,112,0.47,390,5,58,145
mlp,112,0.48,390,5,58,145
mlp,112,0.49,388,5,60,145
mlp,112,0.5,387,5,61,145
mlp,112,0.51,386,5,62,145
mlp,112,0.52,386,5,62,145
mlp,112,0.53,386,5,62,145
mlp,112,0.54,385,5,63,145
mlp,112,0.55,385,5,63,145
mlp,112,0.56,385,5,63,145
mlp,112,0.57,383,5,65,145
mlp,112,0.58,382,5,66,145
mlp,112,0.59,382,4,66,146
mlp,112,0.6,380,4,68,146
mlp,112,0.61,378,4,70,146
mlp,112,0.62,378,4,70,146
mlp,112,0.63,377,4,71,146
mlp,112,0.64,377,4,71,146
mlp,112,0.65,377,4,71,146
mlp,112,0.66,375,4,73,146
mlp,112,0.67,375,4,73,146
mlp,112,0.68,375,4,73,146
mlp,112,0.69,374,4,74,146
mlp,112,0.7,372,4,76,146
mlp,112,0.71,371,4,77,146
mlp,112,0.72,369,4,79,146
mlp,112,0.73,369,4,79,146
mlp,112,0.74,367,4,81,146
mlp,112,0.75,367,4,81,146
mlp,112,0.76,367,4,81,146
mlp,112,0.77,365,3,83,147
mlp,112,0.78,365,2,83,148
mlp,112,0.79,364,2,84,148
mlp,112,0.8,362,2,86,148
mlp,112,0.81,361,1,87,149
mlp,112,0.82,358,1,90,149
mlp,112,0.83,357,1,91,149
mlp,112,0.84,356,1,92,149
mlp,112,0.85,354,1,94,149
mlp,112,0.86,353,1,95,149
mlp,112,0.87,353,1,95,149
mlp,112,0.88,351,1,97,149
mlp,112,0.89,347,1,101,149
mlp,112,0.9,344,1,104,149
mlp,112,0.91,343,1,105,149
mlp,112,0.92,341,1,107,149
mlp,112,0.93,338,1,110,149
mlp,112,0.94,328,1,120,149
mlp,112,0.95,320,1,128,149
mlp,112,0.96,310,1,138,149
mlp,112,0.97,306,1,142,149
mlp,112,0.98,290,1,158,149
mlp,112,0.99,274,1,174,149
mlp,112,0.995,247,0,201,150
mlp,112,0.999,200,0,248,150
mlp,112,0.9995,180,0,268,150
majority,113,0.01,446,166,0,0
majority,113,0.02,446,166,0,0
majority,113,0.03,446,166,0,0
majority,113,0.04,446,166,0,0
majority,113,0.05,446,166,0,0
majority,113,0.06,446,166,0,0
majority,113,0.07,446,166,0,0
majority,113,0.08,446,166,0,0
majority,113,0.09,446,166,0,0
majority,113,0.1,446,166,0,0
majority,113,0.11,446,166,0,0
majority,113,0.12,446,166,0,0
majority,113,0.13,446,166,0,0
majority,113,0.14,446,166,0,0
majority,113,0.15,446,166,0,0
majority,113,0.16,446,166,0,0
majority,113,0.17,446,166,0,0
majority,113,0.18,446,166,0,0
majority,113,0.19,446,166,0,0
majority,113,0.2,446,166,0,0
majority,113,0.21,446,166,0,0
majority,113,0.22,446,166,0,0
majority,113,0.23,446,166,0,0
majority,113,0.24,446,166,0,0
majority,113,0.25,446,166,0,0
majority,113,0.26,446,166,0,0
majority,113,0.27,446,166,0,0
majority,113,0.28,446,166,0,0
majority,113,0.29,446,166,0,0
majority,113,0.3,446,166,0,0
majority,113,0.31,446,166,0,0
majority,113,0.32,446,166,0,0
majority,113,0.33,446,166,0,0
majority,113,0.34,446,166,0,0
majority,113,0.35,446,166,0,0
majority,113,0.36,446,166,0,0
majority,113,0.37,446,166,0,0
majority,113,0.38,446,166,0,0
majority,113,0.39,446,166,0,0
majority,113,0.4,446,166,0,0
majority,113,0.41,446,166,0,0
majority,113,0.42,446,166,0,0
majority,113,0.43,446,166,0,0
majority,113,0.44,446,166,0,0
majority,113,0.45,446,166,0,0
majority,113,0.46,446,166,0,0
majority,113,0.47,446,166,0,0
majority,113,0.48,446,166,0,0
majority,113,0.49,446,166,0,0
majority,113,0.5,446,166,0,0
majority,113,0.51,446,166,0,0
majority,113,0.52,446,166,0,0
majority,113,0.53,446,166,0,0
majority,113,0.54,446,166,0,0
majority,113,0.55,446,166,0,0
majority,113,0.56,446,166,0,0
majority,113,0.57,446,166,0,0
majority,113,0.58,446,166,0,0
majority,113,0.59,446,166,0,0
majority,113,0.6,446,166,0,0
majority,113,0.61,446,166,0,0
majority,113,0.62,446,166,0,0
majority,113,0.63,446,166,0,0
majority,113,0.64,446,166,0,0
majority,113,0.65,446,166,0,0
majority,113,0.66,446,166,0,0
majority,113,0.67,446,166,0,0
majority,113,0.68,446,166,0,0
majority,113,0.69,446,166,0,0
majority,113,0.7,446,166,0,0
majority,113,0.71,446,166,0,0
majority,113,0.72,446,166,0,0
majority,113,0.73,446,166,0,0
majority,113,0.74,446,166,0,0
majority,113,0.75,446,166,0,0
majority,113,0.76,446,166,0,0
majority,113,0.77,446,166,0,0
majority,113,0.78,446,166,0,0
majority,113,0.79,446,166,0,0
majority,113,0.8,446,166,0,0
majority,113,0.81,446,166,0,0
majority,113,0.82,446,166,0,0
majority,113,0.83,446,166,0,0
majority,113,0.84,446,166,0,0
majority,113,0.85,446,166,0,0
majority,113,0.86,446,166,0,0
majority,113,0.87,446,166,0,0
majority,113,0.88,446,166,0,0
majority,113,0.89,446,166,0,0
majority,113,0.9,446,166,0,0
majority,113,0.91,446,166,0,0
majority,113,0.92,446,166,0,0
majority,113,0.93,446,166,0,0
majority,113,0.94,446,166,0,0
majority,113,0.95,446,166,0,0
majority,113,0.96,446,166,0,0
majority,113,0.97,446,166,0,0
majority,113,0.98,446,166,0,0
majority,113,0.99,446,166,0,0
majority,113,0.995,446,166,0,0
majority,113,0.999,446,166,0,0
majority,113,0.9995,446,166,0,0
stratified,113,0.01,350,128,96,38
stratified,113,0.02,350,128,96,38
stratified,113,0.03,350,128,96,38
stratified,113,0.04,350,128,96,38
stratified,113,0.05,350,128,96,38
stratified,113,0.06,350,128,96,38
stratified,113,0.07,350,128,96,38
stratified,113,0.08,350,128,96,38
stratified,113,0.09,350,128,96,38
stratified,113,0.1,350,128,96,38
stratified,113,0.11,350,128,96,38
stratified,113,0.12,350,128,96,38
stratified,113,0.13,350,128,96,38
stratified,113,0.14,350,128,96,38
