model,split_seed,session,tau,tp,fp,fn,tn
hgb,103,20,0.13,38,0,0,0
hgb,103,20,0.14,38,0,0,0
hgb,103,20,0.15,38,0,0,0
hgb,103,20,0.16,38,0,0,0
hgb,103,20,0.17,38,0,0,0
hgb,103,20,0.18,38,0,0,0
hgb,103,20,0.19,38,0,0,0
hgb,103,20,0.2,38,0,0,0
hgb,103,20,0.21,38,0,0,0
hgb,103,20,0.22,38,0,0,0
hgb,103,20,0.23,38,0,0,0
hgb,103,20,0.24,38,0,0,0
hgb,103,20,0.25,38,0,0,0
hgb,103,20,0.26,38,0,0,0
hgb,103,20,0.27,38,0,0,0
hgb,103,20,0.28,38,0,0,0
hgb,103,20,0.29,38,0,0,0
hgb,103,20,0.3,38,0,0,0
hgb,103,20,0.31,38,0,0,0
hgb,103,20,0.32,38,0,0,0
hgb,103,20,0.33,38,0,0,0
hgb,103,20,0.34,38,0,0,0
hgb,103,20,0.35,38,0,0,0
hgb,103,20,0.36,38,0,0,0
hgb,103,20,0.37,38,0,0,0
hgb,103,20,0.38,38,0,0,0
hgb,103,20,0.39,38,0,0,0
hgb,103,20,0.4,38,0,0,0
hgb,103,20,0.41,38,0,0,0
hgb,103,20,0.42,38,0,0,0
hgb,103,20,0.43,38,0,0,0
hgb,103,20,0.44,38,0,0,0
hgb,103,20,0.45,38,0,0,0
hgb,103,20,0.46,38,0,0,0
hgb,103,20,0.47,38,0,0,0
hgb,103,20,0.48,38,0,0,0
hgb,103,20,0.49,38,0,0,0
hgb,103,20,0.5,38,0,0,0
hgb,103,20,0.51,38,0,0,0
hgb,103,20,0.52,38,0,0,0
hgb,103,20,0.53,38,0,0,0
hgb,103,20,0.54,38,0,0,0
hgb,103,20,0.55,38,0,0,0
hgb,103,20,0.56,38,0,0,0
hgb,103,20,0.57,38,0,0,0
hgb,103,20,0.58,38,0,0,0
hgb,103,20,0.59,38,0,0,0
hgb,103,20,0.6,38,0,0,0
hgb,103,20,0.61,38,0,0,0
hgb,103,20,0.62,38,0,0,0
hgb,103,20,0.63,38,0,0,0
hgb,103,20,0.64,38,0,0,0
hgb,103,20,0.65,38,0,0,0
hgb,103,20,0.66,38,0,0,0
hgb,103,20,0.67,38,0,0,0
hgb,103,20,0.68,38,0,0,0
hgb,103,20,0.69,38,0,0,0
hgb,103,20,0.7,38,0,0,0
hgb,103,20,0.71,38,0,0,0
hgb,103,20,0.72,38,0,0,0
hgb,103,20,0.73,38,0,0,0
hgb,103,20,0.74,38,0,0,0
hgb,103,20,0.75,38,0,0,0
hgb,103,20,0.76,38,0,0,0
hgb,103,20,0.77,37,0,1,0
hgb,103,20,0.78,37,0,1,0
hgb,103,20,0.79,37,0,1,0
hgb,103,20,0.8,37,0,1,0
hgb,103,20,0.81,37,0,1,0
hgb,103,20,0.82,37,0,1,0
hgb,103,20,0.83,37,0,1,0
hgb,103,20,0.84,37,0,1,0
hgb,103,20,0.85,37,0,1,0
hgb,103,20,0.86,37,0,1,0
hgb,103,20,0.87,37,0,1,0
hgb,103,20,0.88,37,0,1,0
hgb,103,20,0.89,37,0,1,0
hgb,103,20,0.9,37,0,1,0
hgb,103,20,0.91,37,0,1,0
hgb,103,20,0.92,37,0,1,0
hgb,103,20,0.93,37,0,1,0
hgb,103,20,0.94,37,0,1,0
hgb,103,20,0.95,37,0,1,0
hgb,103,20,0.96,37,0,1,0
hgb,103,20,0.97,36,0,2,0
hgb,103,20,0.98,35,0,3,0
hgb,103,20,0.99,35,0,3,0
hgb,103,20,0.995,34,0,4,0
hgb,103,20,0.999,34,0,4,0
hgb,103,20,0.9995,34,0,4,0
hgb,103,23,0.01,114,0,0,0
hgb,103,23,0.02,113,0,1,0
hgb,103,23,0.03,113,0,1,0
hgb,103,23,0.04,113,0,1,0
hgb,103,23,0.05,112,0,2,0
hgb,103,23,0.06,112,0,2,0
hgb,103,23,0.07,112,0,2,0
hgb,103,23,0.08,112,0,2,0
hgb,103,23,0.09,112,0,2,0
hgb,103,23,0.1,112,0,2,0
hgb,103,23,0.11,112,0,2,0
hgb,103,23,0.12,112,0,2,0
hgb,103,23,0.13,112,0,2,0
hgb,103,23,0.14,112,0,2,0
hgb,103,23,0.15,112,0,2,0
hgb,103,23,0.16,112,0,2,0
hgb,103,23,0.17,112,0,2,0
hgb,103,23,0.18,112,0,2,0
hgb,103,23,0.19,112,0,2,0
hgb,103,23,0.2,112,0,2,0
hgb,103,23,0.21,112,0,2,0
hgb,103,23,0.22,112,0,2,0
hgb,103,23,0.23,112,0,2,0
hgb,103,23,0.24,112,0,2,0
hgb,103,23,0.25,112,0,2,0
hgb,103,23,0.26,112,0,2,0
hgb,103,23,0.27,112,0,2,0
hgb,103,23,0.28,112,0,2,0
hgb,103,23,0.29,112,0,2,0
hgb,103,23,0.3,112,0,2,0
hgb,103,23,0.31,112,0,2,0
hgb,103,23,0.32,112,0,2,0
hgb,103,23,0.33,112,0,2,0
hgb,103,23,0.34,111,0,3,0
hgb,103,23,0.35,111,0,3,0
hgb,103,23,0.36,111,0,3,0
hgb,103,23,0.37,110,0,4,0
hgb,103,23,0.38,110,0,4,0
hgb,103,23,0.39,110,0,4,0
hgb,103,23,0.4,110,0,4,0
hgb,103,23,0.41,110,0,4,0
hgb,103,23,0.42,110,0,4,0
hgb,103,23,0.43,110,0,4,0
hgb,103,23,0.44,110,0,4,0
hgb,103,23,0.45,110,0,4,0
hgb,103,23,0.46,110,0,4,0
hgb,103,23,0.47,110,0,4,0
hgb,103,23,0.48,110,0,4,0
hgb,103,23,0.49,110,0,4,0
hgb,103,23,0.5,109,0,5,0
hgb,103,23,0.51,109,0,5,0
hgb,103,23,0.52,109,0,5,0
hgb,103,23,0.53,108,0,6,0
hgb,103,23,0.54,108,0,6,0
hgb,103,23,0.55,108,0,6,0
hgb,103,23,0.56,108,0,6,0
hgb,103,23,0.57,108,0,6,0
hgb,103,23,0.58,108,0,6,0
hgb,103,23,0.59,108,0,6,0
hgb,103,23,0.6,108,0,6,0
hgb,103,23,0.61,108,0,6,0
hgb,103,23,0.62,108,0,6,0
hgb,103,23,0.63,108,0,6,0
hgb,103,23,0.64,108,0,6,0
hgb,103,23,0.65,108,0,6,0
hgb,103,23,0.66,108,0,6,0
hgb,103,23,0.67,108,0,6,0
hgb,103,23,0.68,107,0,7,0
hgb,103,23,0.69,107,0,7,0
hgb,103,23,0.7,107,0,7,0
hgb,103,23,0.71,107,0,7,0
hgb,103,23,0.72,107,0,7,0
hgb,103,23,0.73,107,0,7,0
hgb,103,23,0.74,107,0,7,0
hgb,103,23,0.75,107,0,7,0
hgb,103,23,0.76,107,0,7,0
hgb,103,23,0.77,106,0,8,0
hgb,103,23,0.78,105,0,9,0
hgb,103,23,0.79,105,0,9,0
hgb,103,23,0.8,105,0,9,0
hgb,103,23,0.81,105,0,9,0
hgb,103,23,0.82,105,0,9,0
hgb,103,23,0.83,105,0,9,0
hgb,103,23,0.84,105,0,9,0
hgb,103,23,0.85,105,0,9,0
hgb,103,23,0.86,105,0,9,0
hgb,103,23,0.87,105,0,9,0
hgb,103,23,0.88,105,0,9,0
hgb,103,23,0.89,105,0,9,0
hgb,103,23,0.9,105,0,9,0
hgb,103,23,0.91,104,0,10,0
hgb,103,23,0.92,104,0,10,0
hgb,103,23,0.93,103,0,11,0
hgb,103,23,0.94,101,0,13,0
hgb,103,23,0.95,101,0,13,0
hgb,103,23,0.96,99,0,15,0
hgb,103,23,0.97,99,0,15,0
hgb,103,23,0.98,99,0,15,0
hgb,103,23,0.99,98,0,16,0
hgb,103,23,0.995,94,0,20,0
hgb,103,23,0.999,84,0,30,0
hgb,103,23,0.9995,83,0,31,0
hgb,103,28,0.01,34,0,18,0
hgb,103,28,0.02,32,0,20,0
hgb,103,28,0.03,30,0,22,0
hgb,103,28,0.04,30,0,22,0
hgb,103,28,0.05,30,0,22,0
hgb,103,28,0.06,30,0,22,0
hgb,103,28,0.07,29,0,23,0
hgb,103,28,0.08,28,0,24,0
hgb,103,28,0.09,28,0,24,0
hgb,103,28,0.1,28,0,24,0
hgb,103,28,0.11,28,0,24,0
hgb,103,28,0.12,28,0,24,0
hgb,103,28,0.13,28,0,24,0
hgb,103,28,0.14,28,0,24,0
hgb,103,28,0.15,28,0,24,0
hgb,103,28,0.16,28,0,24,0
hgb,103,28,0.17,28,0,24,0
hgb,103,28,0.18,27,0,25,0
hgb,103,28,0.19,27,0,25,0
hgb,103,28,0.2,26,0,26,0
hgb,103,28,0.21,26,0,26,0
hgb,103,28,0.22,26,0,26,0
hgb,103,28,0.23,26,0,26,0
hgb,103,28,0.24,26,0,26,0
hgb,103,28,0.25,25,0,27,0
hgb,103,28,0.26,25,0,27,0
hgb,103,28,0.27,25,0,27,0
hgb,103,28,0.28,25,0,27,0
hgb,103,28,0.29,25,0,27,0
hgb,103,28,0.3,25,0,27,0
hgb,103,28,0.31,25,0,27,0
hgb,103,28,0.32,25,0,27,0
hgb,103,28,0.33,24,0,28,0
hgb,103,28,0.34,24,0,28,0
hgb,103,28,0.35,24,0,28,0
hgb,103,28,0.36,24,0,28,0
hgb,103,28,0.37,24,0,28,0
hgb,103,28,0.38,24,0,28,0
hgb,103,28,0.39,24,0,28,0
hgb,103,28,0.4,24,0,28,0
hgb,103,28,0.41,24,0,28,0
hgb,103,28,0.42,24,0,28,0
hgb,103,28,0.43,24,0,28,0
hgb,103,28,0.44,23,0,29,0
hgb,103,28,0.45,23,0,29,0
hgb,103,28,0.46,23,0,29,0
hgb,103,28,0.47,23,0,29,0
hgb,103,28,0.48,23,0,29,0
hgb,103,28,0.49,23,0,29,0
hgb,103,28,0.5,23,0,29,0
hgb,103,28,0.51,23,0,29,0
hgb,103,28,0.52,23,0,29,0
hgb,103,28,0.53,23,0,29,0
hgb,103,28,0.54,22,0,30,0
hgb,103,28,0.55,22,0,30,0
hgb,103,28,0.56,22,0,30,0
hgb,103,28,0.57,22,0,30,0
hgb,103,28,0.58,22,0,30,0
hgb,103,28,0.59,22,0,30,0
hgb,103,28,0.6,21,0,31,0
hgb,103,28,0.61,21,0,31,0
hgb,103,28,0.62,21,0,31,0
hgb,103,28,0.63,21,0,31,0
hgb,103,28,0.64,21,0,31,0
hgb,103,28,0.65,21,0,31,0
hgb,103,28,0.66,21,0,31,0
hgb,103,28,0.67,21,0,31,0
hgb,103,28,0.68,21,0,31,0
hgb,103,28,0.69,21,0,31,0
hgb,103,28,0.7,21,0,31,0
hgb,103,28,0.71,21,0,31,0
hgb,103,28,0.72,20,0,32,0
hgb,103,28,0.73,20,0,32,0
hgb,103,28,0.74,20,0,32,0
hgb,103,28,0.75,20,0,32,0
hgb,103,28,0.76,20,0,32,0
hgb,103,28,0.77,20,0,32,0
hgb,103,28,0.78,20,0,32,0
hgb,103,28,0.79,20,0,32,0
hgb,103,28,0.8,20,0,32,0
hgb,103,28,0.81,19,0,33,0
hgb,103,28,0.82,18,0,34,0
hgb,103,28,0.83,18,0,34,0
hgb,103,28,0.84,18,0,34,0
hgb,103,28,0.85,18,0,34,0
hgb,103,28,0.86,18,0,34,0
hgb,103,28,0.87,18,0,34,0
hgb,103,28,0.88,18,0,34,0
hgb,103,28,0.89,18,0,34,0
hgb,103,28,0.9,18,0,34,0
hgb,103,28,0.91,18,0,34,0
hgb,103,28,0.92,18,0,34,0
hgb,103,28,0.93,18,0,34,0
hgb,103,28,0.94,18,0,34,0
hgb,103,28,0.95,18,0,34,0
hgb,103,28,0.96,17,0,35,0
hgb,103,28,0.97,17,0,35,0
hgb,103,28,0.98,15,0,37,0
hgb,103,28,0.99,12,0,40,0
hgb,103,28,0.995,11,0,41,0
hgb,103,28,0.999,8,0,44,0
hgb,103,28,0.9995,7,0,45,0
mlp,103,0,0.01,0,30,0,27
mlp,103,0,0.02,0,17,0,40
mlp,103,0,0.03,0,15,0,42
mlp,103,0,0.04,0,10,0,47
mlp,103,0,0.05,0,8,0,49
mlp,103,0,0.06,0,8,0,49
mlp,103,0,0.07,0,6,0,51
mlp,103,0,0.08,0,5,0,52
mlp,103,0,0.09,0,3,0,54
mlp,103,0,0.1,0,3,0,54
mlp,103,0,0.11,0,2,0,55
mlp,103,0,0.12,0,2,0,55
mlp,103,0,0.13,0,2,0,55
mlp,103,0,0.14,0,2,0,55
mlp,103,0,0.15,0,1,0,56
mlp,103,0,0.16,0,1,0,56
mlp,103,0,0.17,0,1,0,56
mlp,103,0,0.18,0,1,0,56
mlp,103,0,0.19,0,1,0,56
mlp,103,0,0.2,0,1,0,56
mlp,103,0,0.21,0,1,0,56
mlp,103,0,0.22,0,1,0,56
mlp,103,0,0.23,0,1,0,56
mlp,103,0,0.24,0,1,0,56
mlp,103,0,0.25,0,1,0,56
mlp,103,0,0.26,0,1,0,56
mlp,103,0,0.27,0,1,0,56
mlp,103,0,0.28,0,1,0,56
mlp,103,0,0.29,0,1,0,56
mlp,103,0,0.3,0,1,0,56
mlp,103,0,0.31,0,0,0,57
mlp,103,0,0.32,0,0,0,57
mlp,103,0,0.33,0,0,0,57
mlp,103,0,0.34,0,0,0,57
mlp,103,0,0.35,0,0,0,57
mlp,103,0,0.36,0,0,0,57
mlp,103,0,0.37,0,0,0,57
mlp,103,0,0.38,0,0,0,57
mlp,103,0,0.39,0,0,0,57
mlp,103,0,0.4,0,0,0,57
mlp,103,0,0.41,0,0,0,57
mlp,103,0,0.42,0,0,0,57
mlp,103,0,0.43,0,0,0,57
mlp,103,0,0.44,0,0,0,57
mlp,103,0,0.45,0,0,0,57
mlp,103,0,0.46,0,0,0,57
mlp,103,0,0.47,0,0,0,57
mlp,103,0,0.48,0,0,0,57
mlp,103,0,0.49,0,0,0,57
mlp,103,0,0.5,0,0,0,57
mlp,103,0,0.51,0,0,0,57
mlp,103,0,0.52,0,0,0,57
mlp,103,0,0.53,0,0,0,57
mlp,103,0,0.54,0,0,0,57
mlp,103,0,0.55,0,0,0,57
mlp,103,0,0.56,0,0,0,57
mlp,103,0,0.57,0,0,0,57
mlp,103,0,0.58,0,0,0,57
mlp,103,0,0.59,0,0,0,57
mlp,103,0,0.6,0,0,0,57
mlp,103,0,0.61,0,0,0,57
mlp,103,0,0.62,0,0,0,57
mlp,103,0,0.63,0,0,0,57
mlp,103,0,0.64,0,0,0,57
mlp,103,0,0.65,0,0,0,57
mlp,103,0,0.66,0,0,0,57
mlp,103,0,0.67,0,0,0,57
mlp,103,0,0.68,0,0,0,57
mlp,103,0,0.69,0,0,0,57
mlp,103,0,0.7,0,0,0,57
mlp,103,0,0.71,0,0,0,57
mlp,103,0,0.72,0,0,0,57
mlp,103,0,0.73,0,0,0,57
mlp,103,0,0.74,0,0,0,57
mlp,103,0,0.75,0,0,0,57
mlp,103,0,0.76,0,0,0,57
mlp,103,0,0.77,0,0,0,57
mlp,103,0,0.78,0,0,0,57
mlp,103,0,0.79,0,0,0,57
mlp,103,0,0.8,0,0,0,57
mlp,103,0,0.81,0,0,0,57
mlp,103,0,0.82,0,0,0,57
mlp,103,0,0.83,0,0,0,57
mlp,103,0,0.84,0,0,0,57
mlp,103,0,0.85,0,0,0,57
mlp,103,0,0.86,0,0,0,57
mlp,103,0,0.87,0,0,0,57
mlp,103,0,0.88,0,0,0,57
mlp,103,0,0.89,0,0,0,57
mlp,103,0,0.9,0,0,0,57
mlp,103,0,0.91,0,0,0,57
mlp,103,0,0.92,0,0,0,57
mlp,103,0,0.93,0,0,0,57
mlp,103,0,0.94,0,0,0,57
mlp,103,0,0.95,0,0,0,57
mlp,103,0,0.96,0,0,0,57
mlp,103,0,0.97,0,0,0,57
mlp,103,0,0.98,0,0,0,57
mlp,103,0,0.99,0,0,0,57
mlp,103,0,0.995,0,0,0,57
mlp,103,0,0.999,0,0,0,57
mlp,103,0,0.9995,0,0,0,57
mlp,103,3,0.01,0,14,0,41
mlp,103,3,0.02,0,11,0,44
mlp,103,3,0.03,0,11,0,44
mlp,103,3,0.04,0,11,0,44
mlp,103,3,0.05,0,11,0,44
mlp,103,3,0.06,0,10,0,45
mlp,103,3,0.07,0,9,0,46
mlp,103,3,0.08,0,9,0,46
mlp,103,3,0.09,0,8,0,47
mlp,103,3,0.1,0,7,0,48
mlp,103,3,0.11,0,7,0,48
mlp,103,3,0.12,0,7,0,48
mlp,103,3,0.13,0,5,0,50
mlp,103,3,0.14,0,5,0,50
mlp,103,3,0.15,0,5,0,50
mlp,103,3,0.16,0,5,0,50
mlp,103,3,0.17,0,5,0,50
mlp,103,3,0.18,0,4,0,51
mlp,103,3,0.19,0,4,0,51
mlp,103,3,0.2,0,3,0,52
mlp,103,3,0.21,0,3,0,52
mlp,103,3,0.22,0,2,0,53
mlp,103,3,0.23,0,2,0,53
mlp,103,3,0.24,0,2,0,53
mlp,103,3,0.25,0,2,0,53
mlp,103,3,0.26,0,2,0,53
mlp,103,3,0.27,0,1,0,54
mlp,103,3,0.28,0,1,0,54
mlp,103,3,0.29,0,1,0,54
mlp,103,3,0.3,0,1,0,54
mlp,103,3,0.31,0,1,0,54
mlp,103,3,0.32,0,1,0,54
mlp,103,3,0.33,0,1,0,54
mlp,103,3,0.34,0,1,0,54
mlp,103,3,0.35,0,1,0,54
mlp,103,3,0.36,0,1,0,54
mlp,103,3,0.37,0,1,0,54
mlp,103,3,0.38,0,1,0,54
mlp,103,3,0.39,0,1,0,54
mlp,103,3,0.4,0,1,0,54
mlp,103,3,0.41,0,1,0,54
mlp,103,3,0.42,0,1,0,54
mlp,103,3,0.43,0,1,0,54
mlp,103,3,0.44,0,1,0,54
mlp,103,3,0.45,0,1,0,54
mlp,103,3,0.46,0,1,0,54
mlp,103,3,0.47,0,1,0,54
mlp,103,3,0.48,0,1,0,54
mlp,103,3,0.49,0,1,0,54
mlp,103,3,0.5,0,1,0,54
mlp,103,3,0.51,0,1,0,54
mlp,103,3,0.52,0,1,0,54
mlp,103,3,0.53,0,1,0,54
mlp,103,3,0.54,0,1,0,54
mlp,103,3,0.55,0,1,0,54
mlp,103,3,0.56,0,1,0,54
mlp,103,3,0.57,0,1,0,54
mlp,103,3,0.58,0,1,0,54
mlp,103,3,0.59,0,1,0,54
mlp,103,3,0.6,0,1,0,54
mlp,103,3,0.61,0,1,0,54
mlp,103,3,0.62,0,1,0,54
mlp,103,3,0.63,0,0,0,55
mlp,103,3,0.64,0,0,0,55
mlp,103,3,0.65,0,0,0,55
mlp,103,3,0.66,0,0,0,55
mlp,103,3,0.67,0,0,0,55
mlp,103,3,0.68,0,0,0,55
mlp,103,3,0.69,0,0,0,55
mlp,103,3,0.7,0,0,0,55
mlp,103,3,0.71,0,0,0,55
mlp,103,3,0.72,0,0,0,55
mlp,103,3,0.73,0,0,0,55
mlp,103,3,0.74,0,0,0,55
mlp,103,3,0.75,0,0,0,55
mlp,103,3,0.76,0,0,0,55
mlp,103,3,0.77,0,0,0,55
mlp,103,3,0.78,0,0,0,55
mlp,103,3,0.79,0,0,0,55
mlp,103,3,0.8,0,0,0,55
mlp,103,3,0.81,0,0,0,55
mlp,103,3,0.82,0,0,0,55
mlp,103,3,0.83,0,0,0,55
mlp,103,3,0.84,0,0,0,55
mlp,103,3,0.85,0,0,0,55
mlp,103,3,0.86,0,0,0,55
mlp,103,3,0.87,0,0,0,55
mlp,103,3,0.88,0,0,0,55
mlp,103,3,0.89,0,0,0,55
mlp,103,3,0.9,0,0,0,55
mlp,103,3,0.91,0,0,0,55
mlp,103,3,0.92,0,0,0,55
mlp,103,3,0.93,0,0,0,55
mlp,103,3,0.94,0,0,0,55
mlp,103,3,0.95,0,0,0,55
mlp,103,3,0.96,0,0,0,55
mlp,103,3,0.97,0,0,0,55
mlp,103,3,0.98,0,0,0,55
mlp,103,3,0.99,0,0,0,55
mlp,103,3,0.995,0,0,0,55
mlp,103,3,0.999,0,0,0,55
mlp,103,3,0.9995,0,0,0,55
mlp,103,9,0.01,75,0,0,0
mlp,103,9,0.02,75,0,0,0
mlp,103,9,0.03,75,0,0,0
mlp,103,9,0.04,75,0,0,0
mlp,103,9,0.05,75,0,0,0
mlp,103,9,0.06,75,0,0,0
mlp,103,9,0.07,74,0,1,0
mlp,103,9,0.08,74,0,1,0
mlp,103,9,0.09,74,0,1,0
mlp,103,9,0.1,74,0,1,0
mlp,103,9,0.11,74,0,1,0
mlp,103,9,0.12,74,0,1,0
mlp,103,9,0.13,74,0,1,0
mlp,103,9,0.14,74,0,1,0
mlp,103,9,0.15,74,0,1,0
mlp,103,9,0.16,74,0,1,0
mlp,103,9,0.17,74,0,1,0
mlp,103,9,0.18,74,0,1,0
mlp,103,9,0.19,74,0,1,0
mlp,103,9,0.2,74,0,1,0
mlp,103,9,0.21,74,0,1,0
mlp,103,9,0.22,74,0,1,0
mlp,103,9,0.23,74,0,1,0
mlp,103,9,0.24,74,0,1,0
mlp,103,9,0.25,74,0,1,0
mlp,103,9,0.26,74,0,1,0
mlp,103,9,0.27,74,0,1,0
mlp,103,9,0.28,74,0,1,0
mlp,103,9,0.29,74,0,1,0
mlp,103,9,0.3,74,0,1,0
mlp,103,9,0.31,74,0,1,0
mlp,103,9,0.32,74,0,1,0
mlp,103,9,0.33,74,0,1,0
mlp,103,9,0.34,74,0,1,0
mlp,103,9,0.35,74,0,1,0
mlp,103,9,0.36,74,0,1,0
mlp,103,9,0.37,74,0,1,0
mlp,103,9,0.38,74,0,1,0
mlp,103,9,0.39,74,0,1,0
mlp,103,9,0.4,74,0,1,0
mlp,103,9,0.41,74,0,1,0
mlp,103,9,0.42,74,0,1,0
mlp,103,9,0.43,74,0,1,0
mlp,103,9,0.44,74,0,1,0
mlp,103,9,0.45,74,0,1,0
mlp,103,9,0.46,74,0,1,0
mlp,103,9,0.47,74,0,1,0
mlp,103,9,0.48,74,0,1,0
mlp,103,9,0.49,74,0,1,0
mlp,103,9,0.5,74,0,1,0
mlp,103,9,0.51,73,0,2,0
mlp,103,9,0.52,73,0,2,0
mlp,103,9,0.53,72,0,3,0
mlp,103,9,0.54,72,0,3,0
mlp,103,9,0.55,72,0,3,0
mlp,103,9,0.56,72,0,3,0
mlp,103,9,0.57,72,0,3,0
mlp,103,9,0.58,72,0,3,0
mlp,103,9,0.59,72,0,3,0
mlp,103,9,0.6,71,0,4,0
mlp,103,9,0.61,70,0,5,0
mlp,103,9,0.62,70,0,5,0
mlp,103,9,0.63,70,0,5,0
mlp,103,9,0.64,70,0,5,0
mlp,103,9,0.65,70,0,5,0
mlp,103,9,0.66,70,0,5,0
mlp,103,9,0.67,70,0,5,0
mlp,103,9,0.68,70,0,5,0
mlp,103,9,0.69,70,0,5,0
mlp,103,9,0.7,70,0,5,0
mlp,103,9,0.71,70,0,5,0
mlp,103,9,0.72,70,0,5,0
mlp,103,9,0.73,70,0,5,0
mlp,103,9,0.74,70,0,5,0
mlp,103,9,0.75,70,0,5,0
mlp,103,9,0.76,69,0,6,0
mlp,103,9,0.77,69,0,6,0
mlp,103,9,0.78,68,0,7,0
mlp,103,9,0.79,68,0,7,0
mlp,103,9,0.8,68,0,7,0
mlp,103,9,0.81,68,0,7,0
mlp,103,9,0.82,68,0,7,0
mlp,103,9,0.83,68,0,7,0
mlp,103,9,0.84,67,0,8,0
mlp,103,9,0.85,65,0,10,0
mlp,103,9,0.86,63,0,12,0
mlp,103,9,0.87,62,0,13,0
mlp,103,9,0.88,59,0,16,0
mlp,103,9,0.89,59,0,16,0
mlp,103,9,0.9,56,0,19,0
mlp,103,9,0.91,55,0,20,0
mlp,103,9,0.92,54,0,21,0
mlp,103,9,0.93,53,0,22,0
mlp,103,9,0.94,53,0,22,0
mlp,103,9,0.95,48,0,27,0
mlp,103,9,0.96,47,0,28,0
mlp,103,9,0.97,45,0,30,0
mlp,103,9,0.98,37,0,38,0
mlp,103,9,0.99,29,0,46,0
mlp,103,9,0.995,26,0,49,0
mlp,103,9,0.999,15,0,60,0
mlp,103,9,0.9995,14,0,61,0
mlp,103,13,0.01,37,0,0,0
mlp,103,13,0.02,37,0,0,0
mlp,103,13,0.03,37,0,0,0
mlp,103,13,0.04,37,0,0,0
mlp,103,13,0.05,37,0,0,0
mlp,103,13,0.06,37,0,0,0
mlp,103,13,0.07,37,0,0,0
mlp,103,13,0.08,37,0,0,0
mlp,103,13,0.09,37,0,0,0
mlp,103,13,0.1,37,0,0,0
mlp,103,13,0.11,37,0,0,0
mlp,103,13,0.12,37,0,0,0
mlp,103,13,0.13,37,0,0,0
mlp,103,13,0.14,37,0,0,0
mlp,103,13,0.15,37,0,0,0
mlp,103,13,0.16,37,0,0,0
mlp,103,13,0.17,37,0,0,0
mlp,103,13,0.18,37,0,0,0
mlp,103,13,0.19,37,0,0,0
mlp,103,13,0.2,37,0,0,0
mlp,103,13,0.21,37,0,0,0
mlp,103,13,0.22,37,0,0,0
mlp,103,13,0.23,37,0,0,0
mlp,103,13,0.24,37,0,0,0
mlp,103,13,0.25,37,0,0,0
mlp,103,13,0.26,37,0,0,0
mlp,103,13,0.27,37,0,0,0
mlp,103,13,0.28,37,0,0,0
mlp,103,13,0.29,37,0,0,0
mlp,103,13,0.3,37,0,0,0
mlp,103,13,0.31,37,0,0,0
mlp,103,13,0.32,37,0,0,0
mlp,103,13,0.33,37,0,0,0
mlp,103,13,0.34,37,0,0,0
mlp,103,13,0.35,37,0,0,0
mlp,103,13,0.36,37,0,0,0
mlp,103,13,0.37,37,0,0,0
mlp,103,13,0.38,37,0,0,0
mlp,103,13,0.39,37,0,0,0
mlp,103,13,0.4,37,0,0,0
mlp,103,13,0.41,37,0,0,0
mlp,103,13,0.42,37,0,0,0
mlp,103,13,0.43,37,0,0,0
mlp,103,13,0.44,37,0,0,0
mlp,103,13,0.45,37,0,0,0
mlp,103,13,0.46,37,0,0,0
mlp,103,13,0.47,37,0,0,0
mlp,103,13,0.48,37,0,0,0
mlp,103,13,0.49,37,0,0,0
mlp,103,13,0.5,37,0,0,0
mlp,103,13,0.51,37,0,0,0
mlp,103,13,0.52,37,0,0,0
mlp,103,13,0.53,37,0,0,0
mlp,103,13,0.54,37,0,0,0
mlp,103,13,0.55,37,0,0,0
mlp,103,13,0.56,37,0,0,0
mlp,103,13,0.57,37,0,0,0
mlp,103,13,0.58,37,0,0,0
mlp,103,13,0.59,37,0,0,0
mlp,103,13,0.6,37,0,0,0
mlp,103,13,0.61,37,0,0,0
mlp,103,13,0.62,37,0,0,0
mlp,103,13,0.63,37,0,0,0
mlp,103,13,0.64,37,0,0,0
mlp,103,13,0.65,37,0,0,0
mlp,103,13,0.66,37,0,0,0
mlp,103,13,0.67,37,0,0,0
mlp,103,13,0.68,37,0,0,0
mlp,103,13,0.69,37,0,0,0
mlp,103,13,0.7,37,0,0,0
mlp,103,13,0.71,37,0,0,0
mlp,103,13,0.72,37,0,0,0
mlp,103,13,0.73,37,0,0,0
mlp,103,13,0.74,37,0,0,0
mlp,103,13,0.75,37,0,0,0
mlp,103,13,0.76,37,0,0,0
mlp,103,13,0.77,37,0,0,0
mlp,103,13,0.78,37,0,0,0
mlp,103,13,0.79,37,0,0,0
mlp,103,13,0.8,37,0,0,0
mlp,103,13,0.81,37,0,0,0
mlp,103,13,0.82,37,0,0,0
mlp,103,13,0.83,37,0,0,0
mlp,103,13,0.84,37,0,0,0
mlp,103,13,0.85,37,0,0,0
mlp,103,13,0.86,37,0,0,0
mlp,103,13,0.87,37,0,0,0
mlp,103,13,0.88,37,0,0,0
mlp,103,13,0.89,36,0,1,0
mlp,103,13,0.9,35,0,2,0
mlp,103,13,0.91,35,0,2,0
mlp,103,13,0.92,34,0,3,0
mlp,103,13,0.93,34,0,3,0
mlp,103,13,0.94,31,0,6,0
mlp,103,13,0.95,26,0,11,0
mlp,103,13,0.96,22,0,15,0
mlp,103,13,0.97,18,0,19,0
mlp,103,13,0.98,14,0,23,0
