model,split_seed,tau,pi,lambda_b,alerts_per_hour,true_alerts_per_hour,false_alerts_per_hour,alerts_per_day,alerts_per_100k_benign,ppv,npv,fdr,missed_attacks_per_hour,recall,fpr,precision_corpus
logreg,101,0.3,0.0001,240000.0,12956.200294093604,22.068557566657137,12934.131736526946,310948.80705824646,5398.416789205668,0.001703320191547025,0.99999148341308,0.9982966798084529,1.933842673366864,0.919431279620853,0.05389221556886228,0.9773299748110831
logreg,101,0.3,0.0003,240000.0,13000.35065433499,66.21891780804384,12934.131736526946,312008.41570403974,5416.812772639579,0.005093625515859684,0.9999744455631583,0.9949063744841403,5.802688673900753,0.919431279620853,0.05389221556886228,0.9773299748110831
logreg,101,0.3,0.001,240000.0,13155.016128027451,220.88439150050525,12934.131736526946,315720.38707265886,5481.256720011438,0.016790887168119807,0.9999147639446141,0.9832091128318802,19.35584873973501,0.919431279620853,0.05389221556886228,0.9773299748110831
logreg,101,0.3,0.002,240000.0,13376.34317361914,442.2114370921939,12934.131736526946,321032.23616685934,5573.476322341308,0.033059217407364706,0.9998293716483233,0.9669407825926353,38.750486755501555,0.919431279620853,0.05389221556886228,0.9773299748110831
logreg,101,0.3,0.003,240000.0,13598.114205260159,663.9824687332138,12934.131736526946,326354.74092624383,5665.8809188584,0.04882901104598499,0.9997438226811403,0.951170988954015,58.18403076528166,0.919431279620853,0.05389221556886228,0.9773299748110831
logreg,101,0.3,0.01,240000.0,15163.056050759318,2228.924314232371,12934.131736526946,363913.34521822364,6317.940021149716,0.14699703719163879,0.9991405566734608,0.8530029628083612,195.3181100100533,0.919431279620853,0.05389221556886228,0.9773299748110831
logreg,101,0.3,0.03,240000.0,19758.77628628998,6824.644549763033,12934.131736526946,474210.6308709595,8232.823452620825,0.34539813857290586,0.9973731634581962,0.6546018614270941,598.0358626081013,0.919431279620853,0.05389221556886228,0.9773299748110831
logreg,101,0.3,0.1,240000.0,37452.299193083025,24518.16745655608,12934.131736526946,898855.1806339927,15605.124663784594,0.6546505284002505,0.9906266817661062,0.3453494715997495,2148.499210110586,0.919431279620853,0.05389221556886228,0.9773299748110831
logreg,101,0.35000000000000003,0.0001,240000.0,8644.65241540756,21.89792438959536,8622.754491017964,207471.65796978143,3601.938506419816,0.002533117971356048,0.999990904651385,0.997466882028644,2.104475850428644,0.9123222748815166,0.03592814371257485,0.9846547314578005
logreg,101,0.35000000000000003,0.0003,240000.0,8688.461406884193,65.70691586622907,8622.754491017964,208523.07376522064,3620.1922528684136,0.007562549085407345,0.9999727089918995,0.9924374509145927,6.314690615715518,0.9123222748815166,0.03592814371257485,0.9846547314578005
logreg,101,0.35000000000000003,0.001,240000.0,8841.931013512021,219.17652249405805,8622.754491017964,212206.3443242885,3684.1379222966757,0.024788309494737957,0.999908972032611,0.975211690505262,21.063717746182192,0.9123222748815166,0.03592814371257485,0.9846547314578005
logreg,101,0.35000000000000003,0.002,240000.0,9061.546767514084,438.7922764961202,8622.754491017964,217477.12242033804,3775.6444864642017,0.04842355149224674,0.9998177782649607,0.9515764485077532,42.16964735157517,0.9123222748815166,0.03592814371257485,0.9846547314578005
logreg,101,0.35000000000000003,0.003,240000.0,9281.603074683653,658.848583665689,8622.754491017964,222758.47379240766,3867.3346144515217,0.07098435241889987,0.9997264182436483,0.9290156475811001,63.31791583280645,0.9123222748815166,0.03592814371257485,0.9846547314578005
logreg,101,0.35000000000000003,0.01,240000.0,10834.444854367095,2211.6903633491315,8622.754491017964,260026.67650481028,4514.352022652956,0.2041350888834562,0.9990822045568343,0.7958649111165438,212.55206089329306,0.9123222748815166,0.03592814371257485,0.9846547314578005
logreg,101,0.35000000000000003,0.03,240000.0,15394.63117055087,6771.8766795329075,8622.754491017964,369471.1480932209,6414.4296543961955,0.43988560716460395,0.99719515060802,0.560114392835396,650.8037328382271,0.9123222748815166,0.03592814371257485,0.9846547314578005
logreg,101,0.35000000000000003,0.1,240000.0,32951.348487858406,24328.593996840442,8622.754491017964,790832.3637086018,13729.728536607672,0.7383186155736481,0.989996065777608,0.2616813844263519,2338.0726698262233,0.9123222748815166,0.03592814371257485,0.9846547314578005
logreg,101,0.4,0.0001,240000.0,5770.059652047448,21.556658035471795,5748.502994011977,138481.43164913874,2404.1915216864363,0.003735950637498631,0.9999895594405974,0.9962640493625013,2.4457422045522086,0.8981042654028436,0.023952095808383235,0.9895561357702349
logreg,101,0.4,0.0003,240000.0,5813.185905994576,64.68291198259952,5748.502994011977,139516.46174386982,2422.1607941644065,0.011126929884677917,0.999968672709922,0.9888730701153221,7.338694499345064,0.8981042654028436,0.023952095808383235,0.9895561357702349
logreg,101,0.4,0.001,240000.0,5964.26377849314,215.76078448116363,5748.502994011977,143142.33068383537,2485.1099077054746,0.03617559391977046,0.9998955101750987,0.9638244060802296,24.47945575907661,0.8981042654028436,0.023952095808383235,0.9895561357702349
logreg,101,0.4,0.002,240000.0,6180.45694931595,431.95395530397286,5748.502994011977,148330.9667835828,2575.190395548312,0.06989029433362226,0.9997908328513887,0.9301097056663777,49.00796854372252,0.8981042654028436,0.023952095808383235,0.9895561357702349
logreg,101,0.4,0.003,240000.0,6397.083807542616,648.5808135306393,5748.502994011977,153530.0113810228,2665.4515864760897,0.10138694959192443,0.9996859675237388,0.8986130504080756,73.58568596785616,0.8981042654028436,0.023952095808383235,0.9895561357702349
logreg,101,0.4,0.01,240000.0,7925.725455594627,2177.2224615826512,5748.502994011977,190217.41093427106,3302.3856064977613,0.27470323994704976,0.9989466033054154,0.7252967600529503,247.0199626597731,0.8981042654028436,0.023952095808383235,0.9895561357702349
logreg,101,0.4,0.03,240000.0,12414.84393308463,6666.340939072654,5748.502994011977,297956.25439403113,5172.8516387852615,0.53696534366472,0.9967816414778783,0.46303465633527996,756.3394732984805,0.8981042654028436,0.023952095808383235,0.9895561357702349
logreg,101,0.4,0.1,240000.0,29697.95007142114,23949.44707740916,5748.502994011977,712750.8017141074,12374.145863092142,0.8064343505128367,0.9885334248828352,0.19356564948716326,2717.2195892575037,0.8981042654028436,0.023952095808383235,0.9895561357702349
logreg,101,0.45,0.0001,240000.0,4332.422004013269,21.044758504286445,4311.377245508982,103978.12809631845,1805.1758350055284,0.004857504297778927,0.9999874512202312,0.995142495702221,2.957641735737556,0.8767772511848341,0.017964071856287425,0.9919571045576407
logreg,101,0.45,0.0003,240000.0,4374.524151666137,63.1469061571552,4311.377245508982,104988.57963998729,1822.718396527557,0.014435148593957187,0.9999623470744466,0.9855648514060428,8.874700324789384,0.8767772511848341,0.017964071856287425,0.9919571045576407
logreg,101,0.45,0.001,240000.0,4522.014422970804,210.637177461822,4311.377245508982,108528.3461512993,1884.1726762378348,0.04658038603146268,0.9998744133480736,0.9534196139685374,29.60306277841824,0.8767772511848341,0.017964071856287425,0.9919571045576407
logreg,101,0.45,0.002,240000.0,4733.073719024734,421.69647351575185,4311.377245508982,113593.7692565936,1972.114049593639,0.08909569099266933,0.9997486066544086,0.9109043090073307,59.26545033194353,0.8767772511848341,0.017964071856287425,0.9919571045576407
logreg,101,0.45,0.003,240000.0,4944.556403837047,633.1791583280647,4311.377245508982,118669.35369208912,2060.2318349321026,0.12805580655055498,0.9996225793401913,0.871944193449445,88.98734117043075,0.8767772511848341,0.017964071856287425,0.9919571045576407
logreg,101,0.45,0.01,240000.0,6436.897854441913,2125.5206089329313,4311.377245508982,154485.5485066059,2682.0407726841304,0.3302088454714521,0.9987341617159426,0.669791154528548,298.7218153094932,0.8767772511848341,0.017964071856287425,0.9919571045576407
logreg,101,0.45,0.03,240000.0,10819.414573891256,6508.037328382274,4311.377245508982,259665.94977339014,4508.089405788023,0.6015147385226431,0.996134275320556,0.39848526147735686,914.6430839888606,0.8767772511848341,0.017964071856287425,0.9919571045576407
logreg,101,0.45,0.1,240000.0,27692.10394377122,23380.72669826224,4311.377245508982,664610.4946505093,11538.37664323801,0.8443102317446436,0.9862498337439594,0.1556897682553564,3285.9399684044242,0.8767772511848341,0.017964071856287425,0.9919571045576407
logreg,101,0.5,0.0001,240000.0,4332.023859933458,20.646614424475626,4311.377245508982,103968.57263840298,1805.0099416389405,0.0047660435611711445,0.999985761985468,0.9952339564388288,3.355785815548378,0.8601895734597157,0.017964071856287425,0.9918032786885246
logreg,101,0.5,0.0003,240000.0,4373.329480468569,61.95223495958741,4311.377245508982,104959.90753124567,1822.2206168619039,0.01416591986409167,0.9999572786279316,0.9858340801359083,10.069371522357178,0.8601895734597157,0.017964071856287425,0.9918032786885246
logreg,101,0.5,0.001,240000.0,4518.029395289094,206.65214978011187,4311.377245508982,108432.70548693827,1882.5122480371224,0.04573944339441131,0.9998575098615453,0.9542605566055887,33.58809046012836,0.8601895734597157,0.017964071856287425,0.9918032786885246
logreg,101,0.5,0.002,240000.0,4725.095677633895,413.71843212491336,4311.377245508982,113402.29626321349,1968.7898656807897,0.08755768355829019,0.9997147748949221,0.9124423164417098,67.24349172278203,0.8601895734597157,0.017964071856287425,0.9918032786885246
logreg,101,0.5,0.003,240000.0,4932.577338679489,621.2000931705068,4311.377245508982,118381.85612830773,2055.24055778312,0.12593823685221925,0.9995717944685881,0.8740617631477807,100.96640632798866,0.8601895734597157,0.017964071856287425,0.9918032786885246
logreg,101,0.5,0.01,240000.0,6396.68530238102,2085.3080568720384,4311.377245508982,153520.4472571445,2665.2855426587585,0.32599822537710743,0.9985640051038812,0.6740017746228926,338.9343673703862,0.8601895734597157,0.017964071856287425,0.9918032786885246
logreg,101,0.5,0.03,240000.0,10696.289543354294,6384.912297845312,4311.377245508982,256710.94904050307,4456.787309730957,0.5969277731278617,0.9956161705895308,0.4030722268721383,1037.7681145258216,0.8601895734597157,0.017964071856287425,0.9918032786885246
logreg,101,0.5,0.1,240000.0,27249.765871101397,22938.388625592415,4311.377245508982,653994.3809064336,11354.069112958918,0.841782961882941,0.9844276739499782,0.158217038117059,3728.278041074248,0.8601895734597157,0.017964071856287425,0.9918032786885246
logreg,101,0.55,0.0001,240000.0,2894.1587009965297,19.907203990541234,2874.2514970059883,69459.80882391671,1205.8994587485538,0.006878407871581713,0.9999827301524532,0.9931215921284183,4.095196249482767,0.8293838862559242,0.011976047904191617,0.9943181818181818
logreg,101,0.55,0.0003,240000.0,2933.9850568843785,59.73355987839006,2874.2514970059883,70415.64136522508,1222.4937737018242,0.020359190220900984,0.9999481818826607,0.9796408097790991,12.288046603554525,0.8293838862559242,0.011976047904191617,0.9943181818181818
logreg,101,0.55,0.001,240000.0,3073.5028810914955,199.2513840855073,2874.2514970059883,73764.06914619589,1280.6262004547898,0.0648287611218204,0.9998271728294991,0.9351712388781797,40.98885615473293,0.8293838862559242,0.011976047904191617,0.9943181818181818
logreg,101,0.55,0.002,240000.0,3273.153566547916,398.90206954192746,2874.2514970059883,78555.68559714998,1363.8139860616313,0.1218708690049749,0.9996540592197448,0.8781291309950251,82.05985430576793,0.8293838862559242,0.011976047904191617,0.9943181818181818
logreg,101,0.55,0.003,240000.0,3473.2047548838873,598.9532578778991,2874.2514970059883,83356.9141172133,1447.1686478682864,0.17244974026816992,0.9994806584580411,0.82755025973183,123.21324162059636,0.8293838862559242,0.011976047904191617,0.9943181818181818
logreg,101,0.55,0.01,240000.0,4884.8791000506535,2010.627603044665,2874.2514970059883,117237.09840121568,2035.366291687772,0.4116023266622537,0.99825875250565,0.5883976733377463,413.61482119775957,0.8293838862559242,0.011976047904191617,0.9943181818181818
logreg,101,0.55,0.03,240000.0,9030.503023854086,6156.2515268480975,2874.2514970059883,216732.07257249806,3762.709593272535,0.6817174536774254,0.9946876239841583,0.3182825463225746,1266.428885523037,0.8293838862559242,0.011976047904191617,0.9943181818181818
logreg,101,0.55,0.1,240000.0,24991.1551304973,22116.90363349131,2874.2514970059883,599787.7231319352,10412.981304373874,0.8849892499167247,0.9811740833638645,0.11501075008327533,4549.763033175354,0.8293838862559242,0.011976047904191617,0.9943181818181818
logreg,101,0.6000000000000001,0.0001,240000.0,2893.589923739657,19.338426733668626,2874.2514970059883,69446.15816975177,1205.6624682248569,0.006683195353637314,0.9999803316096925,0.9933168046463627,4.663973506355375,0.8056872037914692,0.011976047904191617,0.9941520467836257
logreg,101,0.6000000000000001,0.0003,240000.0,2932.2783837449956,58.02688673900749,2874.2514970059883,70374.6812098799,1221.7826598937481,0.019789010163795476,0.9999409853466452,0.9802109898362045,13.9947197429371,0.8056872037914692,0.011976047904191617,0.9941520467836257
logreg,101,0.6000000000000001,0.001,240000.0,3067.809984403338,193.55848739734995,2874.2514970059883,73627.43962568011,1278.2541601680575,0.06309337552892649,0.9998031737803904,0.9369066244710735,46.68175284289028,0.8056872037914692,0.011976047904191617,0.9941520467836257
logreg,101,0.6000000000000001,0.002,240000.0,3261.7563645610035,387.50486755501527,2874.2514970059883,78282.15274946409,1359.065151900418,0.11880251749188175,0.9996060308183212,0.8811974825081182,93.45705629268015,0.8056872037914692,0.011976047904191617,0.9941520467836257
logreg,101,0.6000000000000001,0.003,240000.0,3456.0918046588044,581.8403076528163,2874.2514970059883,82946.2033118113,1440.0382519411685,0.16835209842183496,0.9994085703486006,0.831647901578165,140.3261918456792,0.8056872037914692,0.011976047904191617,0.9941520467836257
logreg,101,0.6000000000000001,0.01,240000.0,4827.43259710652,1953.1811001005315,2874.2514970059883,115858.38233055649,2011.430248794383,0.4046003876410899,0.9980173920496466,0.59539961235891,471.06132414189295,0.8056872037914692,0.011976047904191617,0.9941520467836257
logreg,101,0.6000000000000001,0.03,240000.0,8854.610123086997,5980.358626081009,2874.2514970059883,212510.64295408793,3689.4208846195816,0.6753949121360147,0.9939542547142156,0.32460508786398534,1442.3217862901258,0.8056872037914692,0.011976047904191617,0.9941520467836257
logreg,101,0.6000000000000001,0.1,240000.0,24359.243598111832,21484.992101105843,2874.2514970059883,584621.846354684,10149.684832546598,0.8820057164160556,0.978615287555203,0.11799428358394437,5181.674565560821,0.8056872037914692,0.011976047904191617,0.9941520467836257
logreg,101,0.6500000000000001,0.0001,240000.0,2892.6230024029737,18.371505396985196,2874.2514970059883,69422.95205767137,1205.259584334572,0.006351157887399613,0.9999762541134061,0.9936488421126004,5.630894843038807,0.7654028436018957,0.011976047904191617,0.9938461538461538
logreg,101,0.6500000000000001,0.0003,240000.0,2929.377039408045,55.125542402057114,2874.2514970059883,70305.04894579308,1220.5737664200187,0.01881817931268985,0.9999287514731451,0.9811818206873102,16.896064079887477,0.7654028436018957,0.011976047904191617,0.9938461538461538
logreg,101,0.6500000000000001,0.001,240000.0,3058.1320600334707,183.88056302748245,2874.2514970059883,73395.16944080329,1274.2216916806126,0.06012839191302612,0.9997623780408852,0.9398716080869739,56.35967721275779,0.7654028436018957,0.011976047904191617,0.9938461538461538
logreg,101,0.6500000000000001,0.002,240000.0,3242.3811211832526,368.1296241772645,2874.2514970059883,77817.14690839806,1350.9921338263553,0.1135368145873369,0.9995243931265788,0.8864631854126631,112.83229967043093,0.7654028436018957,0.011976047904191617,0.9938461538461538
logreg,101,0.6500000000000001,0.003,240000.0,3426.999789276164,552.7482922701754,2874.2514970059883,82247.99494262793,1427.916578865068,0.1612921874112296,0.9992860444248525,0.8387078125887704,169.41820722832006,0.7654028436018957,0.011976047904191617,0.9938461538461538
logreg,101,0.6500000000000001,0.01,240000.0,4729.773542101493,1855.5220450955048,2874.2514970059883,113514.56501043584,1970.738975875622,0.39230674123799064,0.9976073470206456,0.6076932587620094,568.7203791469195,0.7654028436018957,0.011976047904191617,0.9938461538461538
logreg,101,0.6500000000000001,0.03,240000.0,8555.592191782947,5681.340694776958,2874.2514970059883,205334.21260279074,3564.8300799095605,0.6640499649145843,0.9927100056748459,0.33595003508541565,1741.3397175941764,0.7654028436018957,0.011976047904191617,0.9938461538461538
logreg,101,0.6500000000000001,0.1,240000.0,23284.993993056538,20410.74249605055,2874.2514970059883,558839.855833357,9702.080830440225,0.8765620683491232,0.974295828844082,0.1234379316508768,6255.924170616114,0.7654028436018957,0.011976047904191617,0.9938461538461538
logreg,101,0.7000000000000001,0.0001,240000.0,2890.0066270213597,15.755130015371204,2874.2514970059883,69360.15904851264,1204.1694279255664,0.0054515895804742595,0.9999652210548818,0.9945484104195257,8.247270224652798,0.6563981042654028,0.011976047904191617,0.992831541218638
logreg,101,0.7000000000000001,0.0003,240000.0,2921.5263429668857,47.274845960897274,2874.2514970059883,70116.63223120527,1217.302642902869,0.016181557313253058,0.9998956495515915,0.9838184426867469,24.746760521047314,0.6563981042654028,0.011976047904191617,0.992831541218638
logreg,101,0.7000000000000001,0.001,240000.0,3031.944735267947,157.69323826195864,2874.2514970059883,72766.67364643073,1263.3103063616445,0.052010591231314955,0.9996520062597197,0.9479894087686851,82.54700197828161,0.6563981042654028,0.011976047904191617,0.992831541218638
logreg,101,0.7000000000000001,0.002,240000.0,3189.9539920434568,315.7024950374683,2874.2514970059883,76558.89580904297,1329.1474966847734,0.09896772675245764,0.999303557980344,0.9010322732475423,165.25942881022712,0.6563981042654028,0.011976047904191617,0.992831541218638
logreg,101,0.7000000000000001,0.003,240000.0,3348.2802182407827,474.0287212347944,2874.2514970059883,80358.72523777878,1395.116757600326,0.14157379022591288,0.9989546542707326,0.8584262097740871,248.13777826370108,0.6563981042654028,0.011976047904191617,0.992831541218638
logreg,101,0.7000000000000001,0.01,240000.0,4465.51962855848,1591.2681315524917,2874.2514970059883,107172.47108540352,1860.6331785660332,0.35634556869391054,0.9964995009096382,0.6436544313060895,832.9742926899327,0.6563981042654028,0.011976047904191617,0.992831541218638
logreg,101,0.7000000000000001,0.03,240000.0,7746.484848254339,4872.233351248351,2874.2514970059883,185915.63635810415,3227.7020201059745,0.6289605474857803,0.9893587802696889,0.37103945251421966,2550.4470611227835,0.6563981042654028,0.011976047904191617,0.992831541218638
logreg,101,0.7000000000000001,0.1,240000.0,20378.200944083397,17503.949447077408,2874.2514970059883,489076.82265800156,8490.917060034748,0.8589546003156624,0.9627968074237385,0.1410453996843376,9162.717219589258,0.6563981042654028,0.011976047904191617,0.992831541218638
logreg,101,0.7500000000000001,0.0001,240000.0,2887.6177625424943,13.366265536506258,2874.2514970059883,69302.82630101987,1203.1740677260393,0.0046288209297956065,0.9999551476053758,0.9953711790702044,10.636134703517744,0.556872037914692,0.011976047904191617,0.9915611814345991
logreg,101,0.7500000000000001,0.0003,240000.0,2914.3583157814787,40.106818775490474,2874.2514970059883,69944.59957875549,1214.3159649089494,0.013761800859663997,0.999865427971993,0.986238199140336,31.914787706454117,0.556872037914692,0.011976047904191617,0.9915611814345991
logreg,101,0.7500000000000001,0.001,240000.0,3008.034569177686,133.78307217169777,2874.2514970059883,72192.82966026447,1253.347737157369,0.04447524424836327,0.9995512533057331,0.9555247557516368,106.45716806854247,0.556872037914692,0.011976047904191617,0.9915611814345991
logreg,101,0.7500000000000001,0.002,240000.0,3142.085743698425,267.83424669243703,2874.2514970059883,75410.0578487622,1309.202393207677,0.08524090955493147,0.9991020110965998,0.9147590904450685,213.12767715525837,0.556872037914692,0.011976047904191617,0.9915611814345991
logreg,101,0.7500000000000001,0.003,240000.0,3276.405827295435,402.15433028944653,2874.2514970059883,78633.73985509043,1365.169094706431,0.12274252686866075,0.9986522725514109,0.8772574731313393,320.0121692090489,0.556872037914692,0.011976047904191617,0.9915611814345991
logreg,101,0.7500000000000001,0.01,240000.0,4224.2443161931205,1349.9928191871322,2874.2514970059883,101381.8635886349,1760.1017984138,0.31958208809374516,0.9954901359631078,0.6804179119062548,1074.2496050552922,0.556872037914692,0.011976047904191617,0.9915611814345991
logreg,101,0.7500000000000001,0.03,240000.0,7007.734665032568,4133.48316802658,2874.2514970059883,168185.63196078164,2919.88944376357,0.5898458440003407,0.9863186656964277,0.4101541559996593,3289.1972443445547,0.556872037914692,0.011976047904191617,0.9915611814345991
logreg,101,0.7500000000000001,0.1,240000.0,17724.17250806444,14849.921011058452,2874.2514970059883,425380.14019354654,7385.071878360184,0.8378343758672958,0.9525322275911652,0.1621656241327042,11816.745655608212,0.556872037914692,0.011976047904191617,0.9915611814345991
logreg,101,0.8,0.0001,240000.0,1449.297581800068,12.171833297073784,1437.1257485029942,34783.14196320163,603.8739924166949,0.008398436214842799,0.9999504114782329,0.9916015637851572,11.830566942950218,0.5071090047393365,0.005988023952095809,0.9953488372093023
logreg,101,0.8,0.0003,240000.0,1473.6485536857813,36.52280518278707,1437.1257485029942,35367.56528845875,614.0202307024088,0.024783931753224957,0.999851219432702,0.9752160682467751,35.49880129915752,0.5071090047393365,0.005988023952095809,0.9953488372093023
logreg,101,0.8,0.001,240000.0,1558.9537376295616,121.82798912656733,1437.1257485029942,37414.88970310948,649.5640573456506,0.07814727671894268,0.9995038896729243,0.9218527232810573,118.41225111367291,0.5071090047393365,0.005988023952095809,0.9953488372093023
logreg,101,0.8,0.002,240000.0,1681.0258710229155,243.90012251992138,1437.1257485029942,40344.62090454997,700.4274462595481,0.14509004693158384,0.9990072786230758,0.8549099530684161,237.06180132777402,0.5071090047393365,0.005988023952095809,0.9953488372093023
logreg,101,0.8,0.003,240000.0,1803.3428833197668,366.2171348167726,1437.1257485029942,43280.2291996744,751.3928680499027,0.20307681817148657,0.9985101660920047,0.7969231818285134,355.94936468172284,0.5071090047393365,0.005988023952095809,0.9953488372093023
logreg,101,0.8,0.01,240000.0,2666.4809115074468,1229.3551630044524,1437.1257485029942,63995.54187617872,1111.0337131281026,0.46104030135713914,0.9950162728676689,0.5389596986428609,1194.887261237972,0.5071090047393365,0.005988023952095809,0.9953488372093023
logreg,101,0.8,0.03,240000.0,5201.233824918689,3764.108076415694,1437.1257485029942,124829.61179804853,2167.1807603827865,0.7236952236952237,0.9848957539165115,0.27630477630477634,3658.5723359554404,0.5071090047393365,0.005988023952095809,0.9953488372093023
logreg,101,0.8,0.1,240000.0,14960.032541551967,13522.906793048973,1437.1257485029942,359040.7809972472,6233.34689231332,0.9039356535815459,0.9477814324628234,0.09606434641845407,13143.759873617691,0.5071090047393365,0.005988023952095809,0.9953488372093023
logreg,101,0.8500000000000001,0.0001,240000.0,10.522379252143223,10.522379252143223,0.0,252.53710205143733,4.38432468839301,1.0,0.9999438364004108,0.0,13.480020987880781,0.43838862559241704,0.0,1.0
logreg,101,0.8500000000000001,0.0003,240000.0,31.5734530785776,31.5734530785776,0.0,757.7628738858624,13.155605449407332,1.0,0.9998314944263997,0.0,40.44815340336699,0.43838862559241704,0.0,1.0
logreg,101,0.8500000000000001,0.001,240000.0,105.318588730911,105.318588730911,0.0,2527.646129541864,43.88274530454625,1.0,0.9994381423135735,0.0,134.92165150932925,0.43838862559241704,0.0,1.0
logreg,101,0.8500000000000001,0.002,240000.0,210.84823675787592,210.84823675787592,0.0,5060.357682189022,87.8534319824483,1.0,0.9988757915708085,0.0,270.1136870898195,0.43838862559241704,0.0,1.0
logreg,101,0.8500000000000001,0.003,240000.0,316.58957916403233,316.58957916403233,0.0,7598.149899936776,131.91232465168017,1.0,0.9983129471224004,0.0,405.5769203344631,0.43838862559241704,0.0,1.0
logreg,101,0.8500000000000001,0.01,240000.0,1062.7603044664656,1062.7603044664656,0.0,25506.247307195175,442.81679352769396,1.0,0.9943591574437701,0.0,1361.482119775959,0.43838862559241704,0.0,1.0
logreg,101,0.8500000000000001,0.03,240000.0,3254.018664191137,3254.018664191137,0.0,78096.44794058728,1355.8411100796402,1.0,0.9829271221034939,0.0,4168.661748179998,0.43838862559241704,0.0,1.0
logreg,101,0.8500000000000001,0.1,240000.0,11690.36334913112,11690.36334913112,0.0,280568.72037914686,4870.984728804634,1.0,0.941263940520446,0.0,14976.303317535545,0.43838862559241704,0.0,1.0
logreg,101,0.9000000000000001,0.0001,240000.0,8.986680658587185,8.986680658587185,0.0,215.68033580609244,3.744450274411327,1.0,0.9999374384159407,0.0,15.015719581436818,0.3744075829383886,0.0,1.0
logreg,101,0.9000000000000001,0.0003,240000.0,26.965435602244654,26.965435602244654,0.0,647.1704544538717,11.235598167601935,1.0,0.9998123011921245,0.0,45.056170879699934,0.3744075829383886,0.0,1.0
logreg,101,0.9000000000000001,0.001,240000.0,89.94776767288616,89.94776767288616,0.0,2158.746424149268,37.47823653036923,1.0,0.9993741732686646,0.0,150.29247256735408,0.3744075829383886,0.0,1.0
logreg,101,0.9000000000000001,0.002,240000.0,180.07579139321297,180.07579139321297,0.0,4321.818993437111,75.03157974717207,1.0,0.9987478775576024,0.0,300.88613245448244,0.3744075829383886,0.0,1.0
logreg,101,0.9000000000000001,0.003,240000.0,270.3846135563087,270.3846135563087,0.0,6489.230725351408,112.66025564846197,1.0,0.9981211123394524,0.0,451.78188594218676,0.3744075829383886,0.0,1.0
logreg,101,0.9000000000000001,0.01,240000.0,907.6547465173059,907.6547465173059,0.0,21783.71391641534,378.18947771554406,1.0,0.9937205651491365,0.0,1516.5876777251187,0.3744075829383886,0.0,1.0
logreg,101,0.9000000000000001,0.03,240000.0,2779.107832119998,2779.107832119998,0.0,66698.58797087995,1157.9615967166658,1.0,0.9810190289028423,0.0,4643.572580251136,0.3744075829383886,0.0,1.0
logreg,101,0.9000000000000001,0.1,240000.0,9984.202211690363,9984.202211690363,0.0,239620.85308056872,4160.084254870984,1.0,0.9350073855243721,0.0,16682.464454976303,0.3744075829383886,0.0,1.0
logreg,101,0.9500000000000001,0.0001,240000.0,6.199672099911413,6.199672099911413,0.0,148.7921303978739,2.583196708296422,1.0,0.9999258274680555,0.0,17.80272814011259,0.25829383886255924,0.0,1.0
logreg,101,0.9500000000000001,0.0003,240000.0,18.602737219270047,18.602737219270047,0.0,446.4656932624811,7.751140508029185,1.0,0.9997774709082907,0.0,53.418869262674534,0.25829383886255924,0.0,1.0
logreg,101,0.9500000000000001,0.001,240000.0,62.052573900915135,62.052573900915135,0.0,1489.2617736219631,25.855239125381306,1.0,0.9992581022112346,0.0,178.1876663393251,0.25829383886255924,0.0,1.0
logreg,101,0.9500000000000001,0.002,240000.0,124.22950165734312,124.22950165734312,0.0,2981.508039776235,51.7622923572263,1.0,0.9985158209691263,0.0,356.7324221903522,0.25829383886255924,0.0,1.0
logreg,101,0.9500000000000001,0.003,240000.0,186.53115745340287,186.53115745340287,0.0,4476.747778881669,77.72131560558454,1.0,0.9977731559763133,0.0,535.6353420450926,0.25829383886255924,0.0,1.0
logreg,101,0.9500000000000001,0.01,240000.0,626.1668820910528,626.1668820910528,0.0,15028.005170185268,260.9028675379386,1.0,0.992563730963864,0.0,1798.0755421513716,0.25829383886255924,0.0,1.0
logreg,101,0.9500000000000001,0.03,240000.0,1917.2326183612647,1917.2326183612647,0.0,46013.58284067035,798.8469243171935,1.0,0.9775750483605187,0.0,5505.4477940098695,0.25829383886255924,0.0,1.0
logreg,101,0.9500000000000001,0.1,240000.0,6887.8357030015795,6887.8357030015795,0.0,165308.0568720379,2869.9315429173253,1.0,0.9238628071028946,0.0,19778.830963665085,0.25829383886255924,0.0,1.0
logreg,101,0.95,0.0001,240000.0,6.199672099911413,6.199672099911413,0.0,148.7921303978739,2.583196708296422,1.0,0.9999258274680555,0.0,17.80272814011259,0.25829383886255924,0.0,1.0
logreg,101,0.95,0.0003,240000.0,18.602737219270047,18.602737219270047,0.0,446.4656932624811,7.751140508029185,1.0,0.9997774709082907,0.0,53.418869262674534,0.25829383886255924,0.0,1.0
logreg,101,0.95,0.001,240000.0,62.052573900915135,62.052573900915135,0.0,1489.2617736219631,25.855239125381306,1.0,0.9992581022112346,0.0,178.1876663393251,0.25829383886255924,0.0,1.0
logreg,101,0.95,0.002,240000.0,124.22950165734312,124.22950165734312,0.0,2981.508039776235,51.7622923572263,1.0,0.9985158209691263,0.0,356.7324221903522,0.25829383886255924,0.0,1.0
